// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.166191,-0.724095,0.35151,-0.569655,12.079305,-0.263319,-0.964784,0.520784,-0.326929,0.425071,1.060303,-0.449707,-0.158203
-0.1623,-0.724619,0.351232,-0.570282,12.255285,-0.442194,-0.324815,0.661327,-0.219955,0.38889,1.060303,-0.452148,-0.153809
-0.157953,-0.724968,0.350152,-0.571723,12.080739,-0.535052,0.291052,0.869244,-0.084844,0.362316,1.062988,-0.45874,-0.147217
-0.152942,-0.725192,0.348128,-0.574032,12.431652,-0.100209,0.764366,1.131386,0.035149,0.338749,1.056396,-0.46582,-0.138184
-0.147862,-0.724998,0.345579,-0.577139,13.391485,1.070522,1.264708,1.243371,0.213661,0.322738,1.054199,-0.470459,-0.12915
-0.143466,-0.724105,0.342677,-0.581086,13.332708,2.083451,1.154459,1.223533,0.470192,0.26736,1.061035,-0.46582,-0.120605
-0.139978,-0.72274,0.339492,-0.58549,12.798522,2.657708,0.660343,1.14128,0.665296,0.164709,1.056885,-0.474854,-0.105225
-0.13738,-0.721255,0.336102,-0.589876,13.299021,3.138983,0.839429,1.033637,0.738771,0.040514,1.056641,-0.472656,-0.094238
-0.13647,-0.719078,0.332791,-0.594603,14.218453,3.017144,1.069723,0.78319,0.985087,-0.093496,1.058838,-0.466064,-0.077148
-0.137376,-0.715754,0.329181,-0.600387,13.908825,2.149007,0.675444,0.598341,1.398109,-0.244862,1.070313,-0.463623,-0.057617
-0.139755,-0.711663,0.325278,-0.606794,12.66845,1.228558,0.650679,0.440978,1.68897,-0.398228,1.070068,-0.456787,-0.040527
-0.143137,-0.707209,0.321392,-0.613249,11.680534,0.3578,0.936422,0.290469,1.799856,-0.490212,1.072266,-0.452393,-0.012207
-0.147128,-0.702098,0.317221,-0.620309,11.521027,0.117048,0.326952,0.258077,2.01798,-0.548073,1.072021,-0.443359,0.009277
