// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.807536,-0.088134,0.28983,-0.50608,4.437814,-2.105881,9.266144,-0.113056,-2.214665,-0.666587,0.905762,-0.343994,0.557861
-0.805724,-0.094672,0.300031,-0.501825,4.58636,-2.109603,9.120606,-0.197958,-2.459077,-0.723081,0.925293,-0.337402,0.544434
-0.803505,-0.101434,0.311404,-0.497109,4.939161,-1.993944,8.958801,-0.294094,-2.70343,-0.742981,0.944824,-0.335449,0.516113
-0.800982,-0.1088,0.32381,-0.491668,4.983472,-1.9267,8.864996,-0.338618,-2.963608,-0.846127,0.964355,-0.326904,0.491943
-0.798228,-0.116188,0.337647,-0.485106,5.773752,-2.605863,9.659707,-0.543535,-3.23376,-0.972937,0.977295,-0.324951,0.463623
-0.795484,-0.121457,0.353348,-0.477073,5.383082,-1.078968,9.34778,-1.16203,-3.360233,-1.022732,1.000732,-0.312012,0.43042
-0.79208,-0.132188,0.368363,-0.468448,4.486619,-2.055836,6.412465,-0.253624,-3.83244,-1.456228,1.026855,-0.307861,0.393555
-0.787975,-0.146163,0.383644,-0.458856,5.354831,-1.93153,8.396365,0.182983,-4.25669,-1.776238,1.047607,-0.281738,0.359619
-0.783187,-0.162669,0.399674,-0.44768,5.914716,-2.781142,8.593428,0.411273,-4.705012,-2.135322,1.070557,-0.257813,0.312744
-0.777453,-0.180874,0.416663,-0.435021,6.557791,-2.805618,8.850804,0.504081,-5.132478,-2.38796,1.100098,-0.227295,0.265625
-0.770558,-0.200162,0.434876,-0.420783,7.53604,-2.799997,9.225374,0.476136,-5.570052,-2.578006,1.125,-0.197021,0.209961
-0.762479,-0.219953,0.453964,-0.40517,8.707835,-3.120974,9.31045,0.408113,-5.906613,-2.699525,1.149902,-0.166748,0.149902
-0.753335,-0.239405,0.473616,-0.388406,10.006214,-2.827221,9.772032,0.252762,-6.111331,-2.732763,1.159424,-0.134277,0.090088
-0.743384,-0.257605,0.493765,-0.370428,11.388662,-2.870462,9.728563,-0.05064,-6.224969,-2.711485,1.164551,-0.104248,0.028076
-0.732787,-0.27457,0.514122,-0.351159,11.956729,-3.026287,9.875073,-0.344143,-6.293441,-2.721939,1.169434,-0.072021,-0.03833
-0.722004,-0.290237,0.534116,-0.330442,12.441904,-3.490495,10.172419,-0.647307,-6.249375,-2.808674,1.167969,-0.039795,-0.098389
-0.71155,-0.303895,0.553361,-0.308441,14.120259,-3.77235,10.321875,-1.044683,-6.046034,-2.84377,1.164063,-0.007568,-0.156006
-0.701721,-0.314477,0.571791,-0.285915,16.648506,-3.860247,10.658932,-1.527897,-5.705002,-2.667221,1.158203,0.024658,-0.218018
-0.693675,-0.321999,0.587982,-0.263455,18.284319,-4.044247,12.775237,-1.934201,-5.005346,-2.549403,1.141602,0.050537,-0.258057
-0.688068,-0.328745,0.599903,-0.242087,17.42046,-6.950771,12.595621,-1.845215,-4.017193,-2.712108,1.12915,0.080811,-0.294189
-0.684428,-0.337492,0.606869,-0.222188,8.974025,-9.717483,11.069083,-1.283206,-3.09682,-3.168933,1.123047,0.120117,-0.315674
-0.681611,-0.350471,0.60905,-0.204046,0.589782,-8.426116,6.650211,-0.333106,-2.414621,-3.804395,1.108398,0.155029,-0.341309
-0.67752,-0.368361,0.608641,-0.186639,-5.086444,-3.737743,1.995345,0.620675,-2.362417,-4.429517,1.100098,0.196533,-0.36499
-0.673336,-0.386659,0.606847,-0.169854,19.007467,-5.061599,19.293929,0.81064,-2.158833,-4.496451,1.087158,0.242676,-0.382568
-0.676251,-0.394778,0.601907,-0.15666,23.214876,-1.299256,23.431472,-0.56689,-0.246706,-3.25867,1.092773,0.26709,-0.371338
-0.68512,-0.394518,0.594488,-0.146799,17.480211,-6.370673,18.411383,-1.690388,1.32647,-2.184874,1.091797,0.296387,-0.344971
-0.697647,-0.390543,0.583864,-0.140954,6.591314,-8.652387,12.308529,-1.917477,2.631424,-1.549664,1.104736,0.308105,-0.29834
-0.711337,-0.386086,0.570774,-0.138401,1.255328,-9.155538,8.444572,-1.620036,3.376655,-1.263816,1.113281,0.317627,-0.256104
-0.724346,-0.382437,0.556737,-0.138236,1.471202,-8.620039,6.138111,-1.155274,3.60117,-1.066086,1.124023,0.333984,-0.209717
-0.735992,-0.379583,0.542697,-0.140403,1.697991,-7.991729,5.339485,-0.67383,3.600309,-0.784394,1.131104,0.328125,-0.162109
-0.746488,-0.376428,0.529345,-0.144402,1.035661,-6.229462,5.527003,-0.453613,3.527546,-0.392487,1.148926,0.32666,-0.121338
-0.756714,-0.370819,0.517202,-0.149598,1.539974,-4.256627,6.878038,-0.705081,3.473234,0.1395,1.155762,0.325195,-0.076172
-0.767453,-0.361036,0.506362,-0.155776,3.3822,-3.20465,8.438562,-1.314996,3.5332,0.806578,1.178467,0.314941,-0.032715
-0.779003,-0.346969,0.496062,-0.163373,4.758226,-3.390455,8.565795,-1.900981,3.761821,1.466263,1.182129,0.284912,0.020508
-0.790983,-0.330222,0.485406,-0.172283,4.369506,-4.045635,7.878772,-2.209921,4.045246,1.903913,1.196777,0.254883,0.084473
-0.802908,-0.312341,0.473957,-0.182062,3.661235,-3.86396,7.264656,-2.27015,4.255074,2.094824,1.202881,0.218262,0.138184
-0.814328,-0.294327,0.461822,-0.192257,3.529787,-3.060886,6.990126,-2.199358,4.355121,2.155868,1.204102,0.192627,0.204102
-0.825024,-0.276099,0.449468,-0.202691,3.477617,-1.514415,7.491223,-2.156955,4.339106,2.223361,1.205566,0.162598,0.259766
-0.834906,-0.257033,0.437532,-0.213146,3.833382,0.167539,8.185635,-2.269519,4.23912,2.364417,1.197021,0.110352,0.320801
-0.843926,-0.236748,0.426282,-0.223659,4.243203,1.18785,8.843408,-2.448457,4.096681,2.546442,1.192383,0.066895,0.375
-0.851978,-0.21568,0.415716,-0.234083,4.580144,1.742469,9.741542,-2.577472,3.936974,2.680372,1.174805,0.014404,0.42334
-0.859181,-0.194365,0.405352,-0.244377,5.054866,1.547213,10.671477,-2.598495,3.830235,2.720652,1.155029,-0.031494,0.467041
-0.8657,-0.173495,0.39452,-0.254592,5.758985,1.036574,12.011585,-2.483701,3.837903,2.69283,1.148438,-0.083984,0.508789
-0.871829,-0.152987,0.382583,-0.264839,6.909969,0.948231,13.5499,-2.343695,3.97341,2.644756,1.125977,-0.121094,0.547607
-0.877737,-0.132191,0.369302,-0.27517,8.570812,1.390136,14.868373,-2.314584,4.216465,2.658449,1.112305,-0.157959,0.612061
-0.883431,-0.110565,0.354638,-0.285583,9.222095,1.724245,14.165372,-2.367339,4.483095,2.703033,1.081055,-0.197021,0.677002
-0.888583,-0.088866,0.339493,-0.29541,7.718253,2.407703,13.461323,-2.387531,4.529336,2.631539,1.05249,-0.24707,0.749023
-0.893126,-0.067544,0.324444,-0.304138,8.123455,2.340106,13.066478,-2.384666,4.420273,2.44191,0.995605,-0.302002,0.812744
-0.897064,-0.04691,0.309438,-0.311967,9.636497,1.578576,12.503799,-2.319893,4.327997,2.280146,0.938965,-0.361328,0.868164
-0.900208,-0.027096,0.294806,-0.319343,9.255616,0.912469,12.34961,-2.21142,4.147526,2.19523,0.877197,-0.412109,0.906006
-0.902332,-0.008225,0.281057,-0.326706,9.989928,-0.636,12.802063,-2.098267,3.876725,2.21322,0.809082,-0.465088,0.941895
-0.903322,0.01037,0.267879,-0.334878,11.921413,-2.104063,14.069575,-2.033387,3.684764,2.412959,0.734375,-0.520752,0.969238
-0.903024,0.029188,0.254727,-0.344689,14.096323,-3.49299,15.14791,-1.995433,3.631107,2.812928,0.654785,-0.56543,0.981201
-0.901363,0.048553,0.240769,-0.356677,15.741954,-4.266077,15.978384,-1.930802,3.723921,3.32723,0.559814,-0.612549,0.98877
-0.898359,0.068277,0.225468,-0.370747,16.326362,-4.26662,15.786176,-1.81735,3.915117,3.834461,0.451416,-0.65332,0.987793
-0.894104,0.087844,0.20863,-0.386439,15.267684,-3.705785,14.933236,-1.614384,4.09319,4.227197,0.342529,-0.68335,0.977539
-0.888737,0.10654,0.190831,-0.402963,13.776616,-2.558667,13.856683,-1.37384,4.144848,4.447906,0.228516,-0.697754,0.957764
-0.882552,0.123931,0.172574,-0.419478,12.92985,-1.612835,12.991672,-1.118362,4.082337,4.467272,0.12915,-0.694824,0.926025
-0.875961,0.139795,0.154402,-0.435098,12.444626,-0.845585,12.29519,-0.90142,3.954969,4.293423,0.047363,-0.689453,0.881104
-0.86925,0.154417,0.136692,-0.449306,12.522476,-0.397099,11.419145,-0.766848,3.794272,4.000647,-0.019775,-0.668701,0.835449
-0.862652,0.168099,0.11992,-0.461729,12.686941,0.23229,10.575985,-0.73698,3.612181,3.629759,-0.066895,-0.649658,0.808838
-0.856242,0.181305,0.10483,-0.472217,12.605046,1.324577,9.185865,-0.846882,3.340579,3.206697,-0.091797,-0.634766,0.782471
-0.850318,0.194116,0.092266,-0.48038,12.227682,2.863876,7.275111,-1.052246,2.972124,2.666598,-0.114502,-0.619629,0.762451
-0.84512,0.207147,0.083253,-0.485727,12.424632,5.484436,5.775676,-1.451895,2.505778,1.980634,-0.127686,-0.615479,0.76001
-0.840378,0.221448,0.078524,-0.488426,13.702897,8.606435,4.277012,-2.110656,2.028624,1.335708,-0.13623,-0.62915,0.741455
-0.835584,0.237089,0.077885,-0.489409,14.841869,9.754339,2.083143,-2.762489,1.541789,0.889282,-0.144287,-0.646973,0.725342
-0.830753,0.251944,0.080017,-0.489868,16.745678,8.214472,-0.880239,-2.914568,1.031301,0.6647,-0.154785,-0.665039,0.711426
-0.826837,0.26271,0.083043,-0.490334,18.492554,5.053364,-3.26975,-2.274845,0.492451,0.462946,-0.15625,-0.680664,0.70166
-0.825211,0.266893,0.086088,-0.49029,15.998011,3.143601,-3.630364,-1.077778,-0.08766,0.046505,-0.156006,-0.687256,0.704102
-0.825988,0.265664,0.089356,-0.489062,14.936804,3.234954,-1.328533,-0.097126,-0.55321,-0.491607,-0.138428,-0.684814,0.703857
-0.828013,0.262148,0.093529,-0.48675,14.213007,3.269101,1.487252,0.237578,-0.843672,-0.879666,-0.123291,-0.682373,0.716553
-0.830238,0.258555,0.098885,-0.483814,13.329953,1.868053,3.176235,0.135257,-1.01276,-1.067586,-0.118896,-0.682373,0.714355
-0.832342,0.255107,0.105323,-0.48066,12.284458,-0.2908,3.82792,-0.005229,-1.167434,-1.143602,-0.098877,-0.682129,0.724854
-0.834273,0.2511,0.112301,-0.477835,11.366595,-2.587437,3.917642,0.03496,-1.332677,-1.112335,-0.081543,-0.67749,0.72876
-0.837391,0.23665,0.118526,-0.478252,-0.179743,-14.872035,5.895787,1.980865,-2.340129,-0.880903,-0.0625,-0.654785,0.753174
-0.842854,0.214504,0.123263,-0.477904,-11.370091,-10.322963,1.628477,3.506524,-2.736057,-1.346064,-0.028076,-0.627441,0.785645
-0.848354,0.191954,0.131545,-0.475548,-6.240814,-5.239272,10.009365,3.186604,-3.284421,-1.84936,0.010742,-0.604492,0.814209
-0.851482,0.171299,0.143489,-0.474391,6.743099,1.305411,10.046099,2.458746,-3.835628,-1.512237,0.040283,-0.572998,0.835938
-0.851797,0.151918,0.157423,-0.476006,9.775447,1.088958,10.685322,2.034509,-4.227908,-0.803687,0.077637,-0.565918,0.848145
-0.852261,0.131983,0.172269,-0.475977,9.411392,-1.913209,13.102011,1.996158,-4.382144,-1.14388,0.118652,-0.54541,0.859375
-0.853414,0.113043,0.185601,-0.47377,11.426439,3.295688,17.875348,1.912377,-3.947379,-1.505688,0.161865,-0.524902,0.873047
-0.854077,0.097351,0.197937,-0.471058,11.129191,3.438557,17.78314,1.423221,-3.476593,-1.40291,0.185547,-0.513672,0.87207
-0.85458,0.084357,0.209198,-0.467774,11.080338,0.273553,16.174632,1.037194,-3.0334,-1.357152,0.218262,-0.500244,0.877686
-0.85484,0.073361,0.218972,-0.46467,9.995076,-2.287338,14.372919,0.83826,-2.605493,-1.195052,0.244385,-0.495605,0.872803
-0.854952,0.063326,0.22738,-0.461894,7.941593,-3.625606,11.524803,0.813097,-2.294065,-1.063142,0.272705,-0.486328,0.874268
-0.855121,0.053312,0.234291,-0.459383,7.952581,-5.314127,10.836052,0.960438,-2.036461,-1.002905,0.287598,-0.475098,0.877686
-0.856022,0.041719,0.237062,-0.45748,16.292895,-6.221363,13.068505,1.647175,-1.446021,-0.996289,0.293701,-0.461914,0.883301
-0.856878,0.033953,0.237451,-0.456316,6.970894,-2.021455,11.166846,1.24483,-0.695578,-0.664002,0.312988,-0.446045,0.886719
-0.857455,0.027014,0.237958,-0.455431,6.223022,0.461856,11.769035,1.103579,-0.656053,-0.55244,0.316895,-0.432861,0.890137
-0.858127,0.021477,0.237145,-0.454884,6.431802,-1.504115,11.430823,0.999775,-0.298563,-0.428918,0.318604,-0.423828,0.891846
-0.858659,0.017475,0.236271,-0.454505,4.69642,-2.153892,11.23367,0.749366,-0.156655,-0.314822,0.320801,-0.419189,0.900146
