// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.584316,-0.442324,0.419564,-0.535621,6.703418,-0.880281,-2.147816,1.221959,2.042114,-0.18089,1.078613,-0.248535,0.236084
-0.585501,-0.442308,0.409412,-0.542156,6.459963,-0.675967,-2.275873,1.531101,1.874163,-0.264299,1.073975,-0.248535,0.26416
-0.585759,-0.443652,0.398778,-0.548667,6.281613,-0.382859,-2.15488,1.840382,1.703935,-0.31667,1.071289,-0.237549,0.283203
-0.585051,-0.446323,0.387619,-0.555214,6.258809,-0.048387,-1.959024,2.124348,1.547281,-0.362805,1.063965,-0.226807,0.310791
-0.583612,-0.449949,0.37615,-0.561653,6.287306,0.31483,-1.588793,2.341912,1.409914,-0.392299,1.061279,-0.213623,0.327393
-0.581669,-0.454127,0.364666,-0.567846,6.455406,0.670366,-1.153998,2.420439,1.290798,-0.411062,1.061035,-0.200439,0.344238
-0.5796,-0.458274,0.353638,-0.573576,6.774014,1.170212,-0.664538,2.355619,1.189212,-0.40344,1.055908,-0.182861,0.356689
-0.577656,-0.461816,0.343531,-0.578815,6.846008,2.078435,-0.029729,2.120621,1.116477,-0.350823,1.053467,-0.178711,0.380127
-0.576317,-0.463944,0.335166,-0.583334,6.73606,3.109669,0.737193,1.662465,1.053273,-0.242563,1.050781,-0.169922,0.392822
-0.575701,-0.46427,0.329224,-0.587055,6.37541,3.819256,1.487714,1.039088,0.959418,-0.076604,1.043701,-0.165527,0.39917
-0.575812,-0.46278,0.326116,-0.589851,5.835759,4.225764,2.116337,0.380598,0.807442,0.117712,1.043701,-0.165527,0.414307
-0.576455,-0.459827,0.326054,-0.591563,5.2152,4.42488,2.644627,-0.278889,0.564528,0.303856,1.041748,-0.172363,0.416504
-0.577648,-0.455622,0.329093,-0.591971,4.67069,4.267572,3.102192,-0.914482,0.270129,0.459119,1.039795,-0.18335,0.414551
-0.579059,-0.450826,0.334785,-0.591072,4.283906,3.784081,3.642623,-1.413908,-0.070207,0.559157,1.0354,-0.194336,0.412842
-0.580529,-0.446019,0.342488,-0.588859,4.263122,3.098289,4.230777,-1.734102,-0.417471,0.586431,1.042725,-0.20752,0.400391
-0.581814,-0.441725,0.351435,-0.585547,4.606604,2.204474,4.504125,-1.891993,-0.731898,0.552097,1.038574,-0.2229,0.396484
-0.582867,-0.438193,0.360763,-0.581466,5.211702,1.261533,4.399274,-1.868149,-0.950907,0.474473,1.048096,-0.231445,0.375244
-0.583462,-0.435724,0.369292,-0.577355,5.790037,0.358344,4.184397,-1.626749,-1.015984,0.37294,1.052979,-0.238037,0.364502
-0.58344,-0.434518,0.376397,-0.573687,6.138713,-0.122897,3.919282,-1.21354,-1.003728,0.283329,1.04834,-0.242432,0.349854
-0.582621,-0.434738,0.381613,-0.570901,6.36454,-0.245598,3.598784,-0.709575,-0.929237,0.201245,1.05542,-0.244629,0.345459
-0.580988,-0.436487,0.384664,-0.56918,6.796437,-0.252975,3.348612,-0.118728,-0.822424,0.117614,1.053223,-0.251221,0.332764
-0.578526,-0.4398,0.385427,-0.568621,7.723311,-0.103805,3.390929,0.47179,-0.69539,0.022599,1.059814,-0.23999,0.33252
-0.575605,-0.444313,0.384007,-0.569038,9.178275,0.228489,3.675805,0.987602,-0.530684,-0.092845,1.057617,-0.240234,0.330322
-0.572465,-0.449827,0.380474,-0.570246,11.201356,0.433225,4.377896,1.410488,-0.346,-0.245393,1.064209,-0.231201,0.330078
-0.569194,-0.455871,0.37509,-0.572283,13.261166,0.419635,5.791232,1.768933,-0.131816,-0.339092,1.063965,-0.220215,0.333984
-0.56583,-0.461743,0.368057,-0.575468,15.272781,0.456718,7.869839,2.020959,0.175121,-0.338386,1.061279,-0.211426,0.340332
-0.562913,-0.466136,0.359473,-0.580194,16.731606,0.992957,10.252966,2.115548,0.694391,-0.246728,1.056396,-0.200439,0.35498
-0.560339,-0.469099,0.35008,-0.586012,16.431952,2.047136,10.353042,2.083684,1.079578,-0.13931,1.060547,-0.187256,0.371826
-0.557865,-0.471205,0.341643,-0.591635,14.442427,3.92627,8.977232,1.863553,1.059871,-0.019802,1.046631,-0.180908,0.386719
-0.556974,-0.470564,0.336094,-0.596146,11.469099,5.542357,8.584057,0.979046,1.067793,0.125183,1.041992,-0.181152,0.397461
-0.558108,-0.466756,0.334051,-0.599219,7.994566,6.507274,8.434063,-0.067169,1.053669,0.270539,1.041992,-0.181152,0.412354
-0.560661,-0.460682,0.335377,-0.600795,5.59468,7.025845,8.096592,-0.968222,0.906243,0.395127,1.040283,-0.19873,0.417236
-0.563935,-0.453541,0.339458,-0.600871,4.309403,6.607816,7.293815,-1.571581,0.633836,0.471276,1.03125,-0.205566,0.421631
-0.566901,-0.446918,0.345272,-0.599729,3.756348,5.900255,6.082174,-1.790471,0.246403,0.487587,1.0271,-0.220947,0.417725
-0.569456,-0.441076,0.352551,-0.597394,3.989972,5.132067,4.505154,-1.906716,-0.150031,0.485121,1.022949,-0.234375,0.409668
-0.571219,-0.436338,0.361242,-0.593988,5.851505,3.51859,3.435564,-1.971815,-0.591367,0.498025,1.030029,-0.245117,0.401367
-0.571815,-0.433842,0.36965,-0.590057,9.713967,1.290963,2.899326,-1.599651,-0.957294,0.39713,1.028076,-0.256104,0.388672
-0.570846,-0.434164,0.375807,-0.586861,13.252672,-0.409517,2.001249,-0.840219,-1.08267,0.255079,1.033203,-0.26709,0.376221
-0.569096,-0.435733,0.378435,-0.585707,16.627324,-1.509298,3.359325,-0.046623,-0.709935,0.185344,1.030762,-0.262695,0.375977
-0.567146,-0.437577,0.377658,-0.586725,18.819171,-4.203943,3.549583,0.549614,-0.177712,0.132629,1.02832,-0.260498,0.373779
-0.563269,-0.441453,0.374345,-0.589672,19.400237,-8.139615,1.316086,1.402032,-0.108774,0.205798,1.025879,-0.256104,0.373779
-0.557119,-0.447189,0.367355,-0.59556,19.956896,-9.801086,3.638578,2.456226,0.178954,0.337637,1.030029,-0.240723,0.388428
-0.55049,-0.453833,0.355463,-0.603857,16.81636,-6.982181,3.804246,3.369678,0.794088,0.160925,1.016113,-0.236572,0.405518
-0.546014,-0.459609,0.342475,-0.611015,9.197686,-1.35539,-1.235943,3.12161,1.072419,-0.265179,1.024658,-0.214355,0.424072
-0.545627,-0.462155,0.332464,-0.614956,3.33423,2.666583,-7.010792,1.814873,1.123157,-0.61929,1.010498,-0.203857,0.438965
-0.543567,-0.46634,0.323457,-0.618416,-0.95043,4.908268,-8.192251,1.986784,0.659574,-0.484302,1.01001,-0.192627,0.447266
-0.537524,-0.474538,0.316593,-0.621008,-0.363462,9.419472,-3.75389,2.477987,-0.411519,-0.143813,1.01416,-0.179443,0.44458
-0.53191,-0.481604,0.315437,-0.620991,3.17637,10.762844,0.937253,1.436736,-1.101739,0.134027,1.016602,-0.179443,0.436035
-0.527583,-0.486097,0.320315,-0.618679,6.617104,5.877488,2.814732,0.150539,-1.566711,0.476123,1.021484,-0.185791,0.414795
-0.523862,-0.489341,0.330679,-0.613812,10.696892,3.594584,1.432081,-0.888409,-2.198115,0.742366,1.031006,-0.196777,0.389404
-0.522433,-0.489364,0.345686,-0.606703,13.614885,0.605722,-2.569484,-2.161311,-2.35931,0.896621,1.033936,-0.218506,0.357666
-0.521188,-0.488827,0.359664,-0.600044,14.173037,-3.018654,-3.748192,-2.088971,-2.124581,0.85617,1.043457,-0.231689,0.332275
-0.519354,-0.489299,0.370358,-0.594721,13.113204,-3.577131,-2.866908,-1.429334,-1.81751,0.674794,1.039307,-0.242676,0.311279
-0.516859,-0.490966,0.378371,-0.590461,10.966901,-3.766741,-1.958791,-0.849557,-1.623795,0.510702,1.048828,-0.257813,0.300781
