// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.678608,-0.292775,-0.405032,-0.53826,10.553477,2.109594,2.358183,-0.445862,-0.012343,-0.270201,0.900635,0.412109,0.466797
0.676812,-0.294322,-0.404382,-0.540162,10.346464,2.191427,2.013545,-0.532359,-0.097378,-0.297873,0.893555,0.421143,0.468506
0.674641,-0.296233,-0.403928,-0.542169,10.246703,2.185091,1.996636,-0.574784,-0.187445,-0.329482,0.88916,0.420898,0.468506
0.672418,-0.298036,-0.403712,-0.544101,10.042686,2.402344,3.033734,-0.547588,-0.216411,-0.352958,0.895752,0.421143,0.468506
0.669593,-0.300461,-0.403973,-0.546054,9.902949,1.795694,3.817023,-0.600308,-0.395884,-0.391893,0.898193,0.416748,0.46875
0.666208,-0.303155,-0.405298,-0.547721,10.483567,0.616195,3.998573,-0.547274,-0.629938,-0.464681,0.904785,0.421387,0.46875
0.662413,-0.305577,-0.40733,-0.549468,10.820554,-0.530113,4.157912,-0.446407,-0.722379,-0.579529,0.904785,0.419189,0.462158
0.65849,-0.307168,-0.410297,-0.551085,10.735765,-1.28247,4.774927,-0.249444,-0.773672,-0.706925,0.904541,0.428223,0.455322
0.654297,-0.308155,-0.414582,-0.55232,10.731733,-1.737692,5.701491,0.008368,-0.925195,-0.812147,0.908691,0.441895,0.443848
0.649845,-0.30876,-0.42029,-0.552925,11.655485,-2.272559,5.486615,0.233715,-1.13056,-0.882372,0.910645,0.450928,0.43042
0.645851,-0.308228,-0.426005,-0.553526,12.936925,-2.081518,4.552995,0.425369,-0.964362,-0.92117,0.9104,0.460205,0.42334
0.643487,-0.305605,-0.430045,-0.554609,12.955132,-1.156133,4.243085,0.55506,-0.350993,-0.884042,0.90332,0.468994,0.418701
0.64228,-0.301624,-0.43316,-0.555762,11.473065,0.405772,4.909809,0.707907,0.025105,-0.818447,0.90332,0.473633,0.418457
0.641429,-0.297968,-0.436034,-0.55647,10.334964,2.598822,5.778027,0.683316,0.021256,-0.685434,0.898438,0.487061,0.41333
0.64061,-0.295452,-0.438417,-0.556882,9.603742,4.067746,6.716318,0.526762,-0.054849,-0.509579,0.898193,0.496094,0.413086
0.639762,-0.293973,-0.440276,-0.557173,8.845259,4.77227,7.559636,0.327707,-0.115325,-0.381045,0.897949,0.498291,0.412842
0.638535,-0.293853,-0.441246,-0.557877,8.269615,4.628852,7.903305,0.0119,-0.159352,-0.297235,0.897949,0.502686,0.410645
0.636959,-0.294829,-0.441536,-0.558932,7.768347,3.1673,7.837927,-0.271068,-0.207916,-0.251271,0.902588,0.496094,0.410889
0.634862,-0.296547,-0.441446,-0.560477,7.556717,1.379902,7.6063,-0.469257,-0.256078,-0.278227,0.900146,0.50293,0.40625
0.632386,-0.298518,-0.441124,-0.562481,7.706514,-0.229237,7.246887,-0.603175,-0.264766,-0.34867,0.902344,0.505127,0.4104
0.629585,-0.30025,-0.440868,-0.564896,8.020651,-1.378128,6.922648,-0.611089,-0.246349,-0.456594,0.900146,0.500488,0.410645
0.626646,-0.30136,-0.440807,-0.567614,8.56484,-1.919741,6.461539,-0.556081,-0.198541,-0.582485,0.900146,0.507324,0.412598
0.623721,-0.30168,-0.440834,-0.570638,9.051749,-1.822776,5.945177,-0.463993,-0.096643,-0.68927,0.895264,0.516113,0.414307
