// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.667125,-0.21784,-0.712383,-0.001169,12.721669,10.237046,-5.318458,1.752288,0.105736,4.021673,0.991943,-0.445557,-0.400635
0.667198,-0.228664,-0.708769,0.014341,11.19297,11.176913,-4.790344,0.777666,-0.166296,3.747534,0.95874,-0.474854,-0.404053
0.665238,-0.240876,-0.70625,0.025461,9.803116,12.105876,-3.408877,-0.126669,-0.395146,3.320218,0.925537,-0.504395,-0.400879
0.662116,-0.253076,-0.704625,0.032532,8.787425,12.986967,-2.057566,-0.75719,-0.483637,2.737789,0.894043,-0.513916,-0.406982
0.658886,-0.263565,-0.703651,0.035746,7.718228,13.588194,-1.107731,-1.084068,-0.400847,1.958342,0.880371,-0.518555,-0.40918
0.656374,-0.270888,-0.703218,0.035744,6.60589,13.016418,-1.256219,-1.085289,-0.22418,1.051688,0.868652,-0.51001,-0.416016
0.654577,-0.274742,-0.703514,0.033371,6.03588,11.205991,-2.148752,-0.930213,-0.11547,0.211679,0.865967,-0.503418,-0.409668
0.653166,-0.275506,-0.70471,0.029225,6.920187,9.747784,-2.579832,-0.759723,-0.101965,-0.510031,0.854248,-0.494629,-0.405762
0.652036,-0.273539,-0.706726,0.023733,7.57784,8.935353,-2.571836,-0.582169,-0.111586,-1.115005,0.857666,-0.468262,-0.411133
0.651049,-0.269378,-0.709412,0.017463,7.643146,8.132145,-2.771135,-0.401074,-0.146213,-1.565554,0.866211,-0.450195,-0.409424
0.650166,-0.263362,-0.712607,0.010723,7.856025,7.218957,-2.782075,-0.222653,-0.17915,-1.916145,0.865234,-0.428223,-0.408203
0.649302,-0.255658,-0.716263,0.003698,8.289171,6.557215,-2.796033,-0.043745,-0.224727,-2.219096,0.882324,-0.39917,-0.406982
0.647755,-0.248339,-0.720221,-0.004787,9.871593,3.701152,-3.631492,-0.338065,-0.287065,-2.367397,0.881348,-0.375,-0.407959
0.644897,-0.249832,-0.722059,-0.017961,16.332906,-14.392338,-1.815608,-2.222319,0.023541,-1.601933,0.886963,-0.345947,-0.41333
0.645064,-0.244535,-0.723612,-0.021918,15.53925,-22.09562,-1.702071,0.134784,0.060736,-1.368149,0.893555,-0.337158,-0.394043
0.647159,-0.229192,-0.72686,-0.018203,11.760422,-2.818369,3.844942,2.643012,-0.209909,-1.908051,0.893311,-0.330566,-0.387695
0.64869,-0.212551,-0.730579,-0.016667,16.508686,7.038874,0.946903,2.470073,-0.248511,-2.40104,0.906006,-0.308105,-0.38208
0.649983,-0.197903,-0.73347,-0.019449,15.343758,5.212755,-2.535803,1.567506,0.000883,-2.636634,0.921143,-0.283447,-0.376465
0.649825,-0.183868,-0.737153,-0.022903,12.852948,1.805606,-1.356513,1.335024,-0.290642,-2.670216,0.927002,-0.259033,-0.377197
0.649336,-0.168952,-0.741047,-0.025841,15.001404,5.075309,-0.072091,1.514326,-0.381722,-2.742658,0.941895,-0.234619,-0.373779
0.648407,-0.154502,-0.744855,-0.029818,13.461849,6.90887,-0.722359,1.284511,-0.403137,-2.807465,0.947998,-0.216797,-0.376709
0.646355,-0.142579,-0.748758,-0.03548,11.808056,4.423633,-1.251301,0.671639,-0.545931,-2.659031,0.946777,-0.185791,-0.375488
0.643754,-0.131691,-0.752721,-0.040614,9.94828,3.884142,-2.246477,0.601647,-0.658031,-2.441509,0.95752,-0.165771,-0.38501
0.640875,-0.121862,-0.756544,-0.045505,9.055082,2.851193,-3.725533,0.493479,-0.697019,-2.24896,0.96167,-0.156738,-0.387451
0.6383,-0.111629,-0.760093,-0.048692,8.150358,2.422421,-6.920967,0.808002,-0.653813,-2.082581,0.958496,-0.134766,-0.396973
0.635555,-0.102102,-0.763511,-0.051919,10.095449,5.364816,-4.741356,0.706659,-0.66862,-1.978488,0.957764,-0.112549,-0.395508
0.633021,-0.097172,-0.765642,-0.060291,12.893601,5.104111,-1.678919,-0.672463,-0.415608,-1.902566,0.961426,-0.092773,-0.406982
0.630652,-0.091346,-0.767768,-0.066835,10.611886,4.048979,-1.059281,-0.275839,-0.41429,-1.805348,0.960693,-0.077148,-0.405518
0.628094,-0.086937,-0.769769,-0.073455,10.103752,5.165,-1.42223,-0.471477,-0.445157,-1.598633,0.9646,-0.057373,-0.412598
0.625255,-0.086438,-0.771098,-0.083621,9.893221,5.938283,-1.778936,-1.523173,-0.399745,-1.433228,0.966309,-0.043945,-0.41748
0.622117,-0.088866,-0.771912,-0.096045,10.032565,4.068294,-1.969734,-2.251327,-0.39157,-1.261616,0.969971,-0.017334,-0.427002
