// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.597675,-0.234456,0.035134,-0.765886,3.809072,2.093953,8.936604,-0.09263,0.024969,-0.001017,0.376221,-0.183594,0.986572
-0.597688,-0.234184,0.035523,-0.76594,3.806451,2.079593,8.827456,-0.091343,0.00847,0.003595,0.383057,-0.185547,0.98877
-0.59766,-0.233994,0.035966,-0.766,3.697226,2.224707,8.88621,-0.087911,-0.010673,0.012794,0.378662,-0.187988,0.984619
-0.597599,-0.233902,0.036477,-0.766051,3.888478,2.126602,8.906049,-0.085021,-0.03418,0.018921,0.371826,-0.183594,0.982178
-0.597532,-0.233875,0.036956,-0.766089,4.061188,2.056509,8.875627,-0.072314,-0.041488,0.016742,0.381104,-0.19458,0.984863
-0.597472,-0.233895,0.037391,-0.766109,4.046031,2.061507,8.901566,-0.060267,-0.043612,0.010642,0.385254,-0.192139,0.982422
-0.597412,-0.233963,0.037791,-0.766115,4.038298,2.158041,8.938501,-0.049364,-0.047783,0.007454,0.376465,-0.190186,0.984619
-0.597332,-0.234033,0.038184,-0.766136,4.074079,2.235515,8.78908,-0.047017,-0.046568,0.01152,0.380859,-0.187988,0.986572
-0.597266,-0.23404,0.038566,-0.766167,4.051954,2.309126,8.758284,-0.05336,-0.035377,0.010904,0.376709,-0.192627,0.989014
-0.59719,-0.234047,0.038954,-0.766204,4.069302,2.229461,8.868259,-0.053791,-0.035333,0.013119,0.376465,-0.190186,0.991211
-0.597101,-0.233998,0.03933,-0.766269,4.013187,2.388319,8.754385,-0.057709,-0.024622,0.01863,0.381104,-0.196777,0.989258
-0.596982,-0.233912,0.039704,-0.766369,4.028927,2.285914,8.828749,-0.060258,-0.016982,0.027367,0.376709,-0.197021,0.980713
-0.596852,-0.233794,0.040085,-0.766486,4.070076,2.240113,8.852234,-0.064645,-0.012342,0.03185,0.387939,-0.203369,0.987305
-0.596676,-0.233727,0.040449,-0.766625,4.073257,2.314815,8.886463,-0.053405,-0.01723,0.040078,0.383301,-0.19458,0.987061
-0.596485,-0.233662,0.040744,-0.766778,4.165168,2.167087,8.854998,-0.041994,-0.009199,0.041175,0.378906,-0.199219,0.989502
-0.596299,-0.233604,0.04097,-0.766928,4.198887,2.19039,8.821801,-0.030502,-0.001681,0.036471,0.383301,-0.196777,0.982666
-0.596109,-0.233564,0.041164,-0.767077,4.121968,2.188629,8.855341,-0.023565,-0.00123,0.035547,0.383301,-0.201172,0.980713
-0.59589,-0.233514,0.041334,-0.767253,4.115271,2.230856,8.763236,-0.019443,0.004685,0.041836,0.378906,-0.199219,0.985107
-0.595666,-0.233419,0.041517,-0.767446,4.04477,2.259759,8.81158,-0.02633,0.010336,0.046013,0.387939,-0.201172,0.991699
-0.595372,-0.23326,0.041688,-0.767713,3.998373,2.26385,8.775826,-0.028111,0.024985,0.065182,0.379395,-0.208252,0.983398
-0.595014,-0.233049,0.041857,-0.768046,3.971969,2.26071,8.82594,-0.030876,0.035321,0.083484,0.381348,-0.208008,0.983398
-0.594603,-0.232805,0.042061,-0.768427,3.997061,2.196883,8.894352,-0.036906,0.038416,0.098882,0.381104,-0.199219,0.985107
-0.594153,-0.232611,0.042298,-0.76882,4.087045,2.128685,8.897919,-0.03432,0.026597,0.107826,0.379395,-0.212646,0.974854
-0.59368,-0.23244,0.042526,-0.769225,4.151547,2.155894,8.795979,-0.028956,0.024975,0.112009,0.374756,-0.206055,0.985352
-0.593181,-0.232319,0.042734,-0.769635,4.05976,2.052485,8.840104,-0.018869,0.01915,0.115282,0.372803,-0.210693,0.987793
-0.592688,-0.232251,0.042959,-0.770023,4.060721,2.008139,8.879998,-0.015425,0.008451,0.111945,0.372803,-0.212891,0.98584
-0.592154,-0.232245,0.043153,-0.770425,4.02419,2.118746,8.779881,-0.001276,0.002396,0.11825,0.379395,-0.210449,0.987793
