// fs=100  nSamples=955
// frame=world
// posUnit=m
// origFName=data/neura-sparse01/rawvicon/S02-Trial-Walk-1.mat
// idx=1120,2074
PELV_1,PELV_2,PELV_3,LFEP_1,LFEP_2,LFEP_3,LFEO_1,LFEO_2,LFEO_3,LTIO_1,LTIO_2,LTIO_3,LTOE_1,LTOE_2,LTOE_3,RFEP_1,RFEP_2,RFEP_3,RFEO_1,RFEO_2,RFEO_3,RTIO_1,RTIO_2,RTIO_3,RTOE_1,RTOE_2,RTOE_3,qRPV_1,qRPV_2,qRPV_3,qRPV_4,qRTH_1,qRTH_2,qRTH_3,qRTH_4,qLTH_1,qLTH_2,qLTH_3,qLTH_4,qRSK_1,qRSK_2,qRSK_3,qRSK_4,qLSK_1,qLSK_2,qLSK_3,qLSK_4,qRFT_1,qRFT_2,qRFT_3,qRFT_4,qLFT_1,qLFT_2,qLFT_3,qLFT_4
0.00776548434571993,1.22676421609438,0.971869378300246,0.0957083308050713,1.29406373351121,0.882014091586392,0.153568959718841,1.33495304935133,0.471385089469798,0.185868288921877,1.37998321392919,0.0820654542905213,0.209348224338282,1.22568434909596,0.0559006233599006,-0.0884512975042975,1.27777251044236,0.880850789426126,-0.106380156166773,1.3264668760872,0.490841180125909,-0.117081405919553,1.3989960134709,0.0848710604765628,-0.146651669498226,1.24268620148877,0.0550147121632154,0.733529364794523,0.0518888105370084,0.0507159514877373,-0.675773715521617,0.702419710934127,0.0274398444377782,0.0601216984673708,-0.70868821494494,0.800876962931816,0.0810350901980146,-0.0267166635678607,-0.592718840842361,0.715762775133541,0.0543694033859604,0.0707321908314182,-0.692621523552924,0.798821951881659,0.0706228906669716,0.00140547956145027,-0.597405993552977,0.392032007367758,0.577135330512406,0.509061797764563,-0.504065275068868,0.508259728523724,0.522841199661433,0.556151732578666,-0.398753531203588
0.00576489608128922,1.22588296009597,0.971661487195398,0.0935771763472873,1.29344020926721,0.88187307582767,0.152468534502348,1.33422668358683,0.471315081476912,0.185967736100747,1.3797100856191,0.0819405095633862,0.20936360304927,1.22568487868858,0.0559533116392426,-0.0905525846200792,1.27680844544159,0.880704279592567,-0.10742767959729,1.32436645359648,0.490549816052997,-0.117388326309802,1.39927097971027,0.0849284664105783,-0.146603820605188,1.24268527336739,0.0549941777524435,0.734139996007532,0.0521609529320613,0.0510974674194671,-0.675060552894773,0.704826524415937,0.0275646504799965,0.0580581197045875,-0.706462324020208,0.802917572785934,0.081568527404267,-0.0280767635220447,-0.589814921817658,0.719383714260872,0.0574749323011129,0.0717864531867125,-0.688498662999491,0.800674483439276,0.0719718787697126,0.000293533900846223,-0.594760736829068,0.393197095823003,0.5771494256556,0.50916096774963,-0.503040448892558,0.509027599334202,0.523541020953492,0.555132114435521,-0.39827633374001
0.0037114764170173,1.22494215950979,0.971436300274326,0.0914076933015385,1.29275714707586,0.881729161419236,0.151324760787683,1.33334049921553,0.47121859857845,0.186098083134411,1.37944609321349,0.0817832115640379,0.2093749094517,1.22567558201465,0.0560146665666565,-0.0926907538211448,1.27579445986381,0.880528724143553,-0.108507448628227,1.322256243153,0.490242818131091,-0.117698315521656,1.39953611311513,0.0849950319133462,-0.14655802191873,1.24268427518828,0.0549666582328756,0.734724545037458,0.052502008413805,0.0514427923725939,-0.674371574982908,0.707103080269788,0.0277075509313995,0.0560317342302659,-0.704342225238209,0.804797040017043,0.0819964208105141,-0.0294842343881647,-0.58711923088638,0.722991926868351,0.0606224198812092,0.0727838975986066,-0.684331864040607,0.802377794658305,0.0735373357591783,-0.000759091774998157,-0.59226814760579,0.394376862154117,0.577238331848884,0.509227008379255,-0.501946862505291,0.509900278727115,0.524343697180633,0.553890402271512,-0.397832647293379
0.00161121124625598,1.22393674052548,0.971194344821826,0.0892048810889752,1.29201447943339,0.881582313269728,0.150134791466156,1.33223445128211,0.471090493220221,0.186260322701651,1.37919120934602,0.0815925533962983,0.209384395497905,1.22567639782274,0.056082195148639,-0.0948629538836216,1.27472048734837,0.880322241881238,-0.109617047026455,1.32016623986805,0.489921753241109,-0.118007500830673,1.39978137542089,0.0850718684024659,-0.146513408293094,1.24267319393694,0.0549321862112316,0.73529778588744,0.0529039656095752,0.0517428562816098,-0.673692076037435,0.709418161047038,0.0279188204866934,0.0540717852409648,-0.702155719395723,0.806470216615383,0.0822578861873379,-0.0309651068826296,-0.584705560113871,0.726507787074396,0.0637690926138305,0.0736978953006011,-0.680212142184874,0.80392551151335,0.0753836751209629,-0.00171161164827202,-0.589930626301789,0.395562674035337,0.577405722947093,0.509258404309543,-0.500788058621666,0.510887866069442,0.525265119453387,0.552421967859701,-0.397391635562008
-0.000528266281343542,1.22287660001461,0.970935428588073,0.0869737319253019,1.29121212497043,0.88143149640988,0.14889004815955,1.33086857209019,0.4709253807321,0.186453617757946,1.37895550110706,0.0813724019772802,0.209390768048742,1.22566729482958,0.0561526840563579,-0.0970621712070076,1.27358646112119,0.880086783433528,-0.110754453407176,1.31809645833696,0.489589606980223,-0.118312755771684,1.40001671038689,0.0851578153324313,-0.146470711576657,1.24267203936851,0.054890489480218,0.735885174060653,0.0533853085398391,0.0520356179051789,-0.672989831943288,0.711600239641676,0.0281816404677944,0.0521891517606953,-0.700076557614203,0.807975138205025,0.082303267818617,-0.0325368225191199,-0.582532147893408,0.729932577483373,0.0669229088770851,0.07453568022967,-0.676139178696672,0.805248565564094,0.0775692897262905,-0.00252696169346758,-0.587836173957444,0.396741337121497,0.577658520572091,0.509249552681904,-0.499571654643046,0.511995325475075,0.526336254696489,0.550700233204317,-0.396938517698215
-0.00269936325221564,1.22175665643121,0.970661067506533,0.0847198523676527,1.29035002194838,0.88127767141527,0.147584959347782,1.32920286730671,0.47071885526705,0.186674019204498,1.37873911955884,0.0811297845254138,0.209392129649715,1.22565823715522,0.0562216082507893,-0.0992823992804767,1.27239231404337,0.879823306568694,-0.111913520036192,1.31605684341359,0.489248197381829,-0.11861022203114,1.40023205201729,0.0852519843650302,-0.146430333823196,1.2426508171014,0.0548419868781837,0.736503158165358,0.0539150085815892,0.0522870474751926,-0.672251689866547,0.713706303341681,0.0285109834186864,0.0503898272595564,-0.698048208724587,0.809126841405034,0.0820970833075834,-0.034187520945236,-0.580865764907797,0.733263921822327,0.0700625030954417,0.0752843315705397,-0.67212166758238,0.806410740230541,0.0801378511043366,-0.00318638774294913,-0.585892046194827,0.397916445129546,0.577987456211156,0.50919567314048,-0.498309913219711,0.513207005978335,0.527573364223325,0.54874284487154,-0.396441930904294
-0.00489383062146235,1.22057679839406,0.970371203676459,0.0824491098035674,1.28944809101739,0.881120519758008,0.146211819724383,1.32718737147295,0.470466664627364,0.186915755424646,1.37855232408596,0.0808776019503265,0.209391573620945,1.22565910477722,0.0562832077480606,-0.101517631593203,1.27113797897598,0.879532769055007,-0.113091098831997,1.3140573804541,0.488899363534137,-0.118895907277566,1.40042733244349,0.085353347549267,-0.14639387202685,1.24263954990527,0.0547863735911151,0.737121958798683,0.054517303128756,0.0525244704573823,-0.67150596536407,0.715680281926091,0.0289108103927394,0.0486870713728985,-0.696128916355121,0.810006664482179,0.0815596326799345,-0.0359619423961518,-0.579606736081168,0.736425504598846,0.0731692014170407,0.075944534149332,-0.668248585388079,0.807276649475324,0.0831553106264256,-0.00362978228438579,-0.584274276523523,0.399055768020487,0.578407522812707,0.509093214477556,-0.497014416829288,0.514513082275645,0.529004165681865,0.54657144524069,-0.395841554294078
-0.00710347449493732,1.2193469361477,0.970067140804835,0.0801673695205006,1.28849625304575,0.880960138941243,0.144765086591056,1.32478214571828,0.47016840247763,0.187166077228459,1.37840551017507,0.0806318039232693,0.209389921875516,1.22565980148743,0.0563315158874569,-0.10376086175013,1.26982337527935,0.879216121642467,-0.114283175846779,1.31209804318668,0.488545077119871,-0.11916995993978,1.40059252580707,0.0854600447421132,-0.146360590015973,1.24261823634433,0.0547245217530493,0.737771113461874,0.0551626646098808,0.0527243122214783,-0.670724243989388,0.717466409109581,0.0293764386550997,0.0470856793242111,-0.694378798246263,0.810476902281646,0.080665352682816,-0.0378491355574442,-0.578954000488863,0.739337123591452,0.0762190551472283,0.0765236368279972,-0.664616736411745,0.807897920870239,0.0866694926769362,-0.00381962381576668,-0.582902014893217,0.400164656820935,0.578902159297019,0.508947471440611,-0.495694471127972,0.515891867876717,0.530634852209864,0.544228848614511,-0.395091375019263
-0.00931912171173842,1.21807195976448,0.969749745096895,0.0778810235720787,1.28749440776305,0.880795484170126,0.143239210044054,1.32194723730645,0.469822662604529,0.187411419997818,1.37831918200002,0.0804152066663238,0.209389262805505,1.22567021105823,0.0563600797888436,-0.106006210052912,1.26843845155298,0.878875461590034,-0.115484462007198,1.31019880195877,0.488188023455819,-0.119430394660214,1.40072757737532,0.0855700621512122,-0.146332350658921,1.24259690709353,0.0546567057389105,0.738461264003771,0.0558800425270649,0.0529337574018201,-0.66988834871227,0.719179120880971,0.0299442924026934,0.04560727709685,-0.692679368623887,0.810527332916946,0.0793722042875137,-0.0398642986644688,-0.578926880938407,0.742004966449372,0.079189343196019,0.0770119245878974,-0.661231306851028,0.807942483549273,0.0907412923825227,-0.00365146015293161,-0.582221287803645,0.401226220884002,0.579469640462806,0.508758740331271,-0.494365249176748,0.517316112236669,0.532489245422258,0.541767135513944,-0.394116244789516
-0.0115322428803099,1.2167417820669,0.96942109521318,0.0755966536756943,1.28646249410012,0.880628231759786,0.141629795698126,1.31865271972449,0.469430891797405,0.187631853782681,1.37828399968562,0.0802560867390837,0.209391686964624,1.22570022142169,0.0563627465354582,-0.10824638765975,1.2670031511428,0.878513460177953,-0.116690233133401,1.30833957914662,0.48782744679828,-0.119677077420941,1.40084248527545,0.0856832601637811,-0.146308146866018,1.24257556251772,0.054583918408332,0.739195669947177,0.056626876764594,0.0531062663914155,-0.669001407195229,0.720707023577726,0.0305693515452372,0.0442232960776412,-0.691152082392774,0.810018391965279,0.0776391704115812,-0.0420152905290752,-0.579721553211144,0.744506442900323,0.082110412203151,0.0774314550370401,-0.658006387855455,0.807596321676658,0.0953823253718644,-0.00311609061401011,-0.581962785064709,0.402248044045496,0.580100448232917,0.508528998832308,-0.493029652625632,0.518726239697855,0.5345513681614,0.539306490782449,-0.392844030176889
-0.0137341477671133,1.2153662996163,0.969081991412581,0.0733210178091632,1.28539040690898,0.880457473019021,0.139933470668587,1.3148686945555,0.468997529461048,0.18780462623091,1.37830074517976,0.0801886014106118,0.20940315835157,1.22574968363183,0.0563345746159279,-0.110472663648424,1.26549735628762,0.878130333467339,-0.117895341375421,1.30653033310484,0.487465172198921,-0.11991017106167,1.40092719591782,0.0857957788809796,-0.14628896987496,1.24255423275639,0.0545073666330733,0.739972655497012,0.0574116178380634,0.0532637152129963,-0.668062386230228,0.722052554038302,0.0312779824211889,0.0429632998533202,-0.689794137325142,0.808936559542084,0.0754488360971801,-0.0443112234477495,-0.581348115370095,0.746687090142448,0.0849392969725113,0.0777937369455297,-0.655127346198026,0.806722507061092,0.10061317386352,-0.00214135602829009,-0.582298205767917,0.403219512897782,0.580781811720719,0.50826351135579,-0.491705922902255,0.520068871595896,0.536810154610216,0.536968467869717,-0.391188050965232
-0.0159168898963796,1.21394043307428,0.968734447111125,0.071061063614067,1.28428808024291,0.880285020366608,0.138151278072343,1.31059523149234,0.46852856784462,0.187901000095884,1.37837030916604,0.0802489498154169,0.209426517382045,1.22580851052956,0.0562721830155481,-0.112679875758076,1.26393105307331,0.877729906265669,-0.119094787312108,1.30477099632969,0.48710116456638,-0.120130548654152,1.40099170706479,0.0859064858303914,-0.14627394589345,1.24252292143373,0.0544282828733412,0.740804566721932,0.058247738227033,0.0534242898394465,-0.66705445067889,0.723271650729488,0.032065528970314,0.0418157331496784,-0.688550191027531,0.807183214478695,0.072803651531269,-0.0467510337892365,-0.583925703687714,0.748774906365272,0.0877055796871744,0.0780862592761004,-0.652339180949359,0.805235657488476,0.10641526232561,-0.000668555697692906,-0.583327421682328,0.40416176544083,0.581501144980131,0.507958786353565,-0.490395306980769,0.521279982470205,0.539234311267283,0.534893240786082,-0.389079372865389
-0.0180720352122104,1.21246910343716,0.968380833594608,0.0688237562505133,1.28314542011935,0.880110963585595,0.136286289616541,1.30583242868879,0.468033984672362,0.187891281479421,1.37849367902247,0.080479337373715,0.209464025375461,1.22589665888874,0.0561743785820929,-0.114859144637669,1.26229414959708,0.877314254777087,-0.120281698566331,1.30305149005428,0.486736514263438,-0.120339351305988,1.40102602022432,0.0860145277651657,-0.146262796798015,1.24250164421601,0.0543477877326382,0.741680608532833,0.0590898572409389,0.0535442814788771,-0.665996451656105,0.724366481633777,0.032931483352396,0.0407822631873805,-0.687419467791704,0.804655956852919,0.0697302166701712,-0.0493270087390035,-0.587565599906177,0.750546161024084,0.0903746499972329,0.0783491591064486,-0.649903294404021,0.802993469858563,0.112766246078651,0.00138100837845165,-0.585220773662122,0.405046567566533,0.582251345665293,0.507634157473594,-0.489109610148483,0.522279156973435,0.541792458891669,0.533246561471306,-0.386436952630397
-0.0201925835261324,1.21094725112502,0.968023670885369,0.0666162237183187,1.28196238614537,0.879939252357873,0.134346435206107,1.30057030480208,0.46752286231203,0.187741360481756,1.37864187401726,0.0809204166613489,0.20951529757111,1.22598416760523,0.056043979860885,-0.117003329874222,1.26059656334648,0.87688419013881,-0.12145007583271,1.3013717332741,0.486371179180463,-0.120537452088928,1.40104013315874,0.0861187722128864,-0.146255646518956,1.24248042238786,0.0542674206528153,0.742612198272116,0.059970855407328,0.0536541619984127,-0.664869799569372,0.725338307338869,0.0338667103867108,0.0398552336267636,-0.686402903684799,0.801432660463928,0.0662246215475557,-0.0520757589296248,-0.592121698280427,0.752077625304403,0.0929578611160289,0.0785901067042202,-0.647735807796236,0.80003958458851,0.119614776389137,0.00405209393631827,-0.587888211223488,0.405889765788786,0.583016520437493,0.507289104025345,-0.487855511255173,0.522995524501866,0.544437242629563,0.532184179818842,-0.383201994957599
-0.022271183640149,1.20938481172366,0.967665268533825,0.0644456651839393,1.28073888111556,0.87976983615188,0.132342357836732,1.29484892531753,0.467009570298357,0.18741826831072,1.37879591191065,0.0816136935010116,0.209581114093858,1.22605111982341,0.0558879582411869,-0.119104410777556,1.25883822791227,0.876442655838375,-0.122593905394973,1.29973167271584,0.48600711696363,-0.120726731164398,1.40104404326555,0.0862170938415036,-0.146251621984522,1.24244925818693,0.0541883141062888,0.743598701168385,0.060882901369147,0.0537610467009161,-0.66367461440015,0.726133236167053,0.0348672524870712,0.0390393670116117,-0.685558696145632,0.797363613385282,0.0623547252454855,-0.0549787395986044,-0.597746178976391,0.753518547145032,0.0954743479722593,0.078804826182282,-0.645665739650241,0.79628582518259,0.126865592508306,0.00739085984013281,-0.591421492035606,0.406715494218334,0.583781676590845,0.506920415261788,-0.486634517302601,0.523361089844943,0.54711218216535,0.53185805705304,-0.379326293460322
-0.0243030949146101,1.20777177015684,0.967309231686811,0.0623191086587688,1.27947486598705,0.879606665351332,0.130290572997007,1.28869829045434,0.466509575547129,0.186890724674081,1.37891670401339,0.0825949396369825,0.209657159818355,1.22606774155198,0.0557187591693066,-0.121157507533556,1.25700910539471,0.875991756153016,-0.123706329286881,1.29812120188141,0.48564341821991,-0.12090632987154,1.4010277250512,0.086308625367622,-0.146249446628097,1.2424281510056,0.0541113817027076,0.744614970314796,0.0618093618809065,0.0538251573948336,-0.662443206017235,0.726862295517986,0.0359417167659705,0.038327203383432,-0.684770342400314,0.792435944683434,0.0581720971209085,-0.0580494390935381,-0.604393533478937,0.754715531059147,0.0979001253947297,0.0790239736047393,-0.643875177516204,0.791713491263094,0.134406856770947,0.0114303144550029,-0.595813639082235,0.407496411328943,0.584544107665972,0.506543305268278,-0.485457249235104,0.523322996227417,0.549759009612652,0.532388173075246,-0.374781144321424
-0.026283587518034,1.20609809054992,0.966957665674299,0.0602432821889316,1.27817030576721,0.879453692445429,0.128209603149428,1.28214838729584,0.466039330815494,0.18613039128873,1.3789650102091,0.083891906735477,0.209734158386967,1.22600439979107,0.0555541625358152,-0.123154599452044,1.25510912938458,0.87553443457027,-0.124782319265501,1.29654030872948,0.485284047369566,-0.121079233452151,1.40099124674916,0.0863953876018704,-0.146248248098475,1.24240710169496,0.0540376559266974,0.745687332834528,0.0627565035016997,0.0538597049502592,-0.661143823310058,0.727528460645974,0.0370883429422304,0.0377215944804872,-0.684034995506625,0.786729279719334,0.0537216029699889,-0.0613131979454455,-0.611891919839065,0.755754148914061,0.10023831450599,0.0792449300572206,-0.642268003067572,0.786294797454423,0.142122063889094,0.0162058202097003,-0.60106503961164,0.408240802350388,0.585292438264817,0.506168637644449,-0.484319645762487,0.522852658177437,0.55232115059132,0.533846109964379,-0.369560245862795
-0.0282080821053483,1.20437876682783,0.966614330059254,0.0582241973906141,1.27679514740084,0.879313291111386,0.126119245882018,1.27524919954456,0.465616002494667,0.185116447631719,1.37887133547214,0.0855217104979162,0.209805338094084,1.22579150756373,0.055418184931661,-0.125089672816748,1.25313824660857,0.875072648736316,-0.125816017248824,1.29497890026271,0.484928102037839,-0.121243308119847,1.40094457948511,0.0864772268949211,-0.146248020631301,1.24238612134749,0.0539679366805829,0.746776012305164,0.0637212988735469,0.0538459253191434,-0.659822551783426,0.72807576934068,0.0382948768982833,0.0372169979364855,-0.683413543593422,0.780277436509891,0.0491007720075489,-0.0647539997327594,-0.62013156328349,0.756553217180296,0.102493671854923,0.0795014717554033,-0.640938212928956,0.780079305189639,0.149848116868372,0.0216902880700765,-0.607084302950826,0.408947987737167,0.5860183566162,0.505797575698807,-0.483231664372048,0.521958444581645,0.554732403596485,0.53625044380347,-0.363685034130575
