MIDPEL_1,MIDPEL_2,MIDPEL_3,LFEP_1,LFEP_2,LFEP_3,RFEP_1,RFEP_2,RFEP_3,LFEO_1,LFEO_2,LFEO_3,RFEO_1,RFEO_2,RFEO_3,LTIO_1,LTIO_2,LTIO_3,RTIO_1,RTIO_2,RTIO_3,qRPV_1,qRPV_2,qRPV_3,qRPV_4,qLTH_1,qLTH_2,qLTH_3,qLTH_4,qRTH_1,qRTH_2,qRTH_3,qRTH_4,qLSK_1,qLSK_2,qLSK_3,qLSK_4,qRSK_1,qRSK_2,qRSK_3,qRSK_4
0.143,0,1,0.143,0.2,1,0.143,-0.2,1,0.64163916269504,0.2,0.963135580476711,0.179864419523289,-0.2,0.50136083730496,0.64163916269504,0.2,0.463135580476711,0.179864419523289,-0.2,0.00136083730495962,1,0,0,0,0.999319349705108,0,-0.0368895283916676,0,0.999319349705108,0,-0.0368895283916676,0,1,0,0,0,1,0,0,0
0.144,0,1,0.144,0.2,1,0.144,-0.2,1,0.643000080770411,0.2,0.968394313943168,0.175605686056832,-0.2,0.500999919229589,0.643000080770411,0.2,0.468394313943168,0.175605686056832,-0.2,0.000999919229588642,1,0,0,0,0.999499915342873,0,-0.0316214994835588,0,0.999499915342873,0,-0.0316214994835588,0,1,0,0,0,1,0,0,0
0.145,0,1,0.145,0.2,1,0.145,-0.2,1,0.644305540895907,0.2,0.97365656000736,0.17134343999264,-0.2,0.500694459104093,0.644305540895907,0.2,0.47365656000736,0.17134343999264,-0.2,0.000694459104093048,1,0,0,0,0.999652710142831,0,-0.0263525919805447,0,0.999652710142831,0,-0.0263525919805447,0,1,0,0,0,1,0,0,0
0.146,0,1,0.146,0.2,1,0.146,-0.2,1,0.645555509123252,0.2,0.978921733832951,0.167078266167049,-0.2,0.500444490876748,0.645555509123252,0.2,0.478921733832951,0.167078266167049,-0.2,0.000444490876748471,1,0,0,0,0.999777729859618,0,-0.0210829522778111,0,0.999777729859618,0,-0.0210829522778111,0,1,0,0,0,1,0,0,0
0.147,0,1,0.147,0.2,1,0.147,-0.2,1,0.646749957671437,0.2,0.984189250258221,0.162810749741779,-0.2,0.500250042328563,0.646749957671437,0.2,0.484189250258221,0.162810749741779,-0.2,0.000250042328563183,1,0,0,0,0.999874971019595,0,-0.0158127267908875,0,0.999874971019595,0,-0.0158127267908875,0,1,0,0,0,1,0,0,0
0.148,0,1,0.148,0.2,1,0.148,-0.2,1,0.647888864929809,0.2,0.989458523861094,0.158541476138905,-0.2,0.500111135070191,0.647888864929809,0.2,0.489458523861094,0.158541476138905,-0.2,0.000111135070191004,1,0,0,0,0.999944430920943,0,-0.0105420619515795,0,0.999944430920943,0,-0.0105420619515795,0,1,0,0,0,1,0,0,0
0.149,0,1,0.149,0.2,1,0.149,-0.2,1,0.648972215460472,0.2,0.99472896902421,0.15427103097579,-0.2,0.500027784539528,0.648972215460472,0.2,0.49472896902421,0.15427103097579,-0.2,2.77845395284526e-05,1,0,0,0,0.999986107633737,0,-0.00527110420389989,0,0.999986107633737,0,-0.00527110420389989,0,1,0,0,0,1,0,0,0
0.15,0,1,0.15,0.2,1,0.15,-0.2,1,0.65,0.2,1,0.15,-0.2,0.5,0.65,0.2,0.5,0.15,-0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.151,0,1,0.151,0.2,1,0.151,-0.2,1,0.651,0.2,1,0.151,-0.2,0.5,0.651,0.2,0.5,0.151,-0.2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.152,0,1,0.152,0.2,1,0.152,-0.2,1,0.651972215460472,0.2,0.99472896902421,0.15727103097579,-0.2,0.500027784539528,0.651972215460472,0.2,0.49472896902421,0.15727103097579,-0.2,2.77845395284526e-05,1,0,0,0,0.999986107633737,0,-0.00527110420389998,0,0.999986107633737,0,-0.00527110420389998,0,1,0,0,0,1,0,0,0
0.153,0,1,0.153,0.2,1,0.153,-0.2,1,0.652888864929809,0.2,0.989458523861094,0.163541476138906,-0.2,0.500111135070191,0.652888864929809,0.2,0.489458523861094,0.163541476138906,-0.2,0.000111135070191004,1,0,0,0,0.999944430920943,0,-0.0105420619515795,0,0.999944430920943,0,-0.0105420619515795,0,1,0,0,0,1,0,0,0
0.154,0,1,0.154,0.2,1,0.154,-0.2,1,0.653749957671437,0.2,0.984189250258221,0.169810749741779,-0.2,0.500250042328563,0.653749957671437,0.2,0.484189250258221,0.169810749741779,-0.2,0.000250042328563183,1,0,0,0,0.999874971019595,0,-0.0158127267908875,0,0.999874971019595,0,-0.0158127267908875,0,1,0,0,0,1,0,0,0
0.155,0,1,0.155,0.2,1,0.155,-0.2,1,0.654555509123252,0.2,0.978921733832951,0.176078266167049,-0.2,0.500444490876748,0.654555509123252,0.2,0.478921733832951,0.176078266167049,-0.2,0.000444490876748471,1,0,0,0,0.999777729859618,0,-0.0210829522778111,0,0.999777729859618,0,-0.0210829522778111,0,1,0,0,0,1,0,0,0
0.156,0,1,0.156,0.2,1,0.156,-0.2,1,0.655305540895907,0.2,0.97365656000736,0.18234343999264,-0.2,0.500694459104093,0.655305540895907,0.2,0.47365656000736,0.18234343999264,-0.2,0.000694459104093048,1,0,0,0,0.999652710142831,0,-0.0263525919805447,0,0.999652710142831,0,-0.0263525919805447,0,1,0,0,0,1,0,0,0
0.157,0,1,0.157,0.2,1,0.157,-0.2,1,0.656000080770411,0.2,0.968394313943168,0.188605686056832,-0.2,0.500999919229589,0.656000080770411,0.2,0.468394313943168,0.188605686056832,-0.2,0.000999919229588642,1,0,0,0,0.999499915342873,0,-0.0316214994835588,0,0.999499915342873,0,-0.0316214994835588,0,1,0,0,0,1,0,0,0
0.158,0,1,0.158,0.2,1,0.158,-0.2,1,0.65663916269504,0.2,0.96313558047671,0.19486441952329,-0.2,0.50136083730496,0.65663916269504,0.2,0.46313558047671,0.19486441952329,-0.2,0.00136083730495962,1,0,0,0,0.999319349705108,0,-0.0368895283916677,0,0.999319349705108,0,-0.0368895283916677,0,1,0,0,0,1,0,0,0
0.159,0,1,0.159,0.2,1,0.159,-0.2,1,0.657222826781564,0.2,0.957880944053939,0.201119055946061,-0.2,0.501777173218436,0.657222826781564,0.2,0.457880944053939,0.201119055946061,-0.2,0.00177717321843573,1,0,0,0,0.999111018246503,0,-0.0421565323340972,0,0.999111018246503,0,-0.0421565323340972,0,1,0,0,0,1,0,0,0
0.16,0,1,0.16,0.2,1,0.16,-0.2,1,0.657751119300789,0.2,0.952630988665466,0.207369011334534,-0.2,0.50224888069921,0.657751119300789,0.2,0.452630988665466,0.207369011334534,-0.2,0.00224888069921048,1,0,0,0,0.998874926755492,0,-0.0474223649685516,0,0.998874926755492,0,-0.0474223649685516,0,1,0,0,0,1,0,0,0
0.161,0,1,0.161,0.2,1,0.161,-0.2,1,0.658224092677417,0.2,0.947386297781664,0.213613702218335,-0.2,0.502775907322583,0.658224092677417,0.2,0.447386297781664,0.213613702218335,-0.2,0.00277590732258326,1,0,0,0,0.998611081791814,0,-0.0526868799852795,0,0.998611081791814,0,-0.0526868799852795,0,1,0,0,0,1,0,0,0
0.162,0,1,0.162,0.2,1,0.162,-0.2,1,0.658641805484214,0.2,0.942147454287819,0.219852545712181,-0.2,0.503358194515786,0.658641805484214,0.2,0.442147454287819,0.219852545712181,-0.2,0.00335819451578578,1,0,0,0,0.99831949068633,0,-0.0579499311111394,0,0.99831949068633,0,-0.0579499311111394,0,1,0,0,0,1,0,0,0
0.163,0,1,0.163,0.2,1,0.163,-0.2,1,0.659004322435508,0.2,0.936915040419347,0.226084959580653,-0.2,0.503995677564492,0.659004322435508,0.2,0.436915040419347,0.226084959580653,-0.2,0.00399567756449204,1,0,0,0,0.998000161540823,0,-0.0632113721136636,0,0.998000161540823,0,-0.0632113721136636,0,1,0,0,0,1,0,0,0
0.164,0,1,0.164,0.2,1,0.164,-0.2,1,0.65931171437999,0.2,0.931689637697087,0.232310362302913,-0.2,0.50468828562001,0.65931171437999,0.2,0.431689637697087,0.232310362302913,-0.2,0.00468828562001011,1,0,0,0,0.997653103227765,0,-0.0684710568051209,0,0.997653103227765,0,-0.0684710568051209,0,1,0,0,0,1,0,0,0
0.165,0,1,0.165,0.2,1,0.165,-0.2,1,0.659564058292844,0.2,0.926471826862673,0.238528173137327,-0.2,0.505435941707156,0.659564058292844,0.2,0.426471826862673,0.238528173137327,-0.2,0.00543594170715633,1,0,0,0,0.997278325390081,0,-0.073728839046579,0,0.997278325390081,0,-0.073728839046579,0,1,0,0,0,1,0,0,0
0.166,0,1,0.166,0.2,1,0.166,-0.2,1,0.65976143726719,0.2,0.921262187813991,0.244737812186009,-0.2,0.50623856273281,0.65976143726719,0.2,0.421262187813991,0.244737812186009,-0.2,0.00623856273281043,1,0,0,0,0.996875838440871,0,-0.0789845727519648,0,0.996875838440871,0,-0.0789845727519648,0,1,0,0,0,1,0,0,0
0.167,0,1,0.167,0.2,1,0.167,-0.2,1,0.65990394050485,0.2,0.91606129954073,0.25093870045927,-0.2,0.50709605949515,0.65990394050485,0.2,0.41606129954073,0.25093870045927,-0.2,0.00709605949514991,1,0,0,0,0.996445653563128,0,-0.084238111892123,0,0.996445653563128,0,-0.084238111892123,0,1,0,0,0,1,0,0,0
0.168,0,1,0.168,0.2,1,0.168,-0.2,1,0.659991663306436,0.2,0.910869740060031,0.257130259939969,-0.2,0.508008336693564,0.659991663306436,0.2,0.410869740060031,0.257130259939969,-0.2,0.00800833669356382,1,0,0,0,0.995987782709425,0,-0.0894893104988738,0,0.995987782709425,0,-0.0894893104988738,0,1,0,0,0,1,0,0,0
0.169,0,1,0.169,0.2,1,0.169,-0.2,1,0.660024707060755,0.2,0.905688086352255,0.263311913647745,-0.2,0.508975292939245,0.660024707060755,0.2,0.405688086352255,0.263311913647745,-0.2,0.00897529293924493,1,0,0,0,0.995502238601579,0,-0.0947380226690683,0,0.995502238601579,0,-0.0947380226690683,0,1,0,0,0,1,0,0,0
0.17,0,1,0.17,0.2,1,0.17,-0.2,1,0.660003179233543,0.2,0.90051691429685,0.26948308570315,-0.2,0.509996820766457,0.660003179233543,0.2,0.40051691429685,0.26948308570315,-0.2,0.00999682076645692,1,0,0,0,0.994989034730305,0,-0.099984102568643,0,0.994989034730305,0,-0.099984102568643,0,1,0,0,0,1,0,0,0
0.171,0,1,0.171,0.2,1,0.171,-0.2,1,0.659927193355521,0.2,0.895356798608353,0.275643201391647,-0.2,0.511072806644479,0.659927193355521,0.2,0.395356798608353,0.275643201391647,-0.2,0.0110728066444787,1,0,0,0,0.994448185354833,0,-0.105227404436671,0,0.994448185354833,0,-0.105227404436671,0,1,0,0,0,1,0,0,0
0.172,0,1,0.172,0.2,1,0.172,-0.2,1,0.659796869009778,0.2,0.890208312772519,0.281791687227481,-0.2,0.512203130990222,0.659796869009778,0.2,0.390208312772519,0.281791687227481,-0.2,0.0122031309902216,1,0,0,0,0.993879705502521,0,-0.110467782589412,0,0.993879705502521,0,-0.110467782589412,0,1,0,0,0,1,0,0,0
0.173,0,1,0.173,0.2,1,0.173,-0.2,1,0.65961233181848,0.2,0.885072028982578,0.287927971017422,-0.2,0.51338766818152,0.65961233181848,0.2,0.385072028982578,0.287927971017422,-0.2,0.0133876681815198,1,0,0,0,0.993283610968428,0,-0.115705091424361,0,0.993283610968428,0,-0.115705091424361,0,1,0,0,0,1,0,0,0
0.174,0,1,0.174,0.2,1,0.174,-0.2,1,0.659373713428908,0.2,0.879948518075653,0.294051481924347,-0.2,0.514626286571092,0.659373713428908,0.2,0.379948518075653,0.294051481924347,-0.2,0.0146262865710916,1,0,0,0,0.992659918314882,0,-0.120939185424293,0,0.992659918314882,0,-0.120939185424293,0,1,0,0,0,1,0,0,0
0.175,0,1,0.175,0.2,1,0.175,-0.2,1,0.659081151498829,0.2,0.874838349469307,0.300161650530693,-0.2,0.515918848501171,0.659081151498829,0.2,0.374838349469307,0.300161650530693,-0.2,0.0159188485011706,1,0,0,0,0.992008644871016,0,-0.126169919161306,0,0.992008644871016,0,-0.126169919161306,0,1,0,0,0,1,0,0,0
0.176,0,1,0.176,0.2,1,0.176,-0.2,1,0.658734789681195,0.2,0.869742091098267,0.306257908901733,-0.2,0.517265210318805,0.658734789681195,0.2,0.369742091098267,0.306257908901733,-0.2,0.0172652103188047,1,0,0,0,0.991329808732288,0,-0.131397147300863,0,0.991329808732288,0,-0.131397147300863,0,1,0,0,0,1,0,0,0
0.177,0,1,0.177,0.2,1,0.177,-0.2,1,0.658334777608179,0.2,0.864660309351303,0.312339690648697,-0.2,0.518665222391821,0.658334777608179,0.2,0.364660309351303,0.312339690648697,-0.2,0.0186652223918211,1,0,0,0,0.99062342875998,0,-0.136620724605827,0,0.99062342875998,0,-0.136620724605827,0,1,0,0,0,1,0,0,0
0.178,0,1,0.178,0.2,1,0.178,-0.2,1,0.657881270874543,0.2,0.859593569008277,0.318406430991723,-0.2,0.520118729125457,0.657881270874543,0.2,0.359593569008277,0.318406430991723,-0.2,0.020118729125457,1,0,0,0,0.989889524580669,0,-0.1418405059405,0,0.989889524580669,0,-0.1418405059405,0,1,0,0,0,1,0,0,0
0.179,0,1,0.179,0.2,1,0.179,-0.2,1,0.657374431020349,0.2,0.854542433177379,0.324457566822621,-0.2,0.521625568979651,0.657374431020349,0.2,0.354542433177379,0.324457566822621,-0.2,0.021625568979651,1,0,0,0,0.989128116585687,0,-0.147056346274654,0,0.989128116585687,0,-0.147056346274654,0,1,0,0,0,1,0,0,0
0.18,0,1,0.18,0.2,1,0.18,-0.2,1,0.656814425513003,0.2,0.849507463232541,0.330492536767459,-0.2,0.523185574486997,0.656814425513003,0.2,0.349507463232541,0.330492536767459,-0.2,0.0231855744869972,1,0,0,0,0.988339225930552,0,-0.152268100687561,0,0.988339225930552,0,-0.152268100687561,0,1,0,0,0,1,0,0,0
0.181,0,1,0.181,0.2,1,0.181,-0.2,1,0.656201427728643,0.2,0.844489218751049,0.336510781248951,-0.2,0.524798572271357,0.656201427728643,0.2,0.344489218751049,0.336510781248951,-0.2,0.0247985722713568,1,0,0,0,0.987522874534379,0,-0.157475624372018,0,0.987522874534379,0,-0.157475624372018,0,1,0,0,0,1,0,0,0
0.182,0,1,0.182,0.2,1,0.182,-0.2,1,0.655535616932873,0.2,0.839488257451352,0.342511742548648,-0.2,0.526464383067127,0.655535616932873,0.2,0.339488257451352,0.342511742548648,-0.2,0.0264643830671272,1,0,0,0,0.986679085079274,0,-0.162678772638372,0,0.986679085079274,0,-0.162678772638372,0,1,0,0,0,1,0,0,0
0.183,0,1,0.183,0.2,1,0.183,-0.2,1,0.654817178260835,0.2,0.834505135131077,0.348494864868923,-0.2,0.528182821739165,0.654817178260835,0.2,0.334505135131077,0.348494864868923,-0.2,0.0281828217391645,1,0,0,0,0.9858078810097,0,-0.167877400918541,0,0.9858078810097,0,-0.167877400918541,0,1,0,0,0,1,0,0,0
0.184,0,1,0.184,0.2,1,0.184,-0.2,1,0.65404630269664,0.2,0.829540405605261,0.354459594394739,-0.2,0.52995369730336,0.65404630269664,0.2,0.329540405605261,0.354459594394739,-0.2,0.0299536973033601,1,0,0,0,0.984909286531831,0,-0.173071364770028,0,0.984909286531831,0,-0.173071364770028,0,1,0,0,0,1,0,0,0
0.185,0,1,0.185,0.2,1,0.185,-0.2,1,0.653223187052135,0.2,0.824594620644799,0.3604053793552,-0.2,0.531776812947865,0.653223187052135,0.2,0.324594620644799,0.3604053793552,-0.2,0.0317768129478655,1,0,0,0,0.983983326612872,0,-0.178260519879937,0,0.983983326612872,0,-0.178260519879937,0,1,0,0,0,1,0,0,0
0.186,0,1,0.186,0.2,1,0.186,-0.2,1,0.652348033945034,0.2,0.819668329915122,0.366331670084878,-0.2,0.533651966054966,0.652348033945034,0.2,0.319668329915122,0.366331670084878,-0.2,0.0336519660549657,1,0,0,0,0.983030026980374,0,-0.183444722068981,0,0.983030026980374,0,-0.183444722068981,0,1,0,0,0,1,0,0,0
0.187,0,1,0.187,0.2,1,0.187,-0.2,1,0.651421051776401,0.2,0.814762080915108,0.372237919084892,-0.2,0.535578948223599,0.651421051776401,0.2,0.314762080915108,0.372237919084892,-0.2,0.0355789482235986,1,0,0,0,0.98204941412151,0,-0.188623827295489,0,0.98204941412151,0,-0.188623827295489,0,1,0,0,0,1,0,0,0
0.188,0,1,0.188,0.2,1,0.188,-0.2,1,0.650442454707485,0.2,0.809876418916233,0.378123581083767,-0.2,0.537557545292515,0.650442454707485,0.2,0.309876418916233,0.378123581083767,-0.2,0.037557545292515,1,0,0,0,0.981041515282348,0,-0.193797691659408,0,0.981041515282348,0,-0.193797691659408,0,1,0,0,0,1,0,0,0
0.189,0,1,0.189,0.2,1,0.189,-0.2,1,0.649412462635919,0.2,0.805011886901974,0.383988113098026,-0.2,0.539587537364081,0.649412462635919,0.2,0.305011886901974,0.383988113098026,-0.2,0.039587537364081,1,0,0,0,0.980006358467086,0,-0.1989661714063,0,0.980006358467086,0,-0.1989661714063,0,1,0,0,0,1,0,0,0
0.19,0,1,0.19,0.2,1,0.19,-0.2,1,0.648331301171283,0.2,0.800169025507459,0.389830974492541,-0.2,0.541668698828717,0.648331301171283,0.2,0.300169025507459,0.389830974492541,-0.2,0.0416686988287169,1,0,0,0,0.97894397243728,0,-0.204129122931337,0,0.97894397243728,0,-0.204129122931337,0,1,0,0,0,1,0,0,0
0.191,0,1,0.191,0.2,1,0.191,-0.2,1,0.647199201610029,0.2,0.795348372959383,0.395651627040617,-0.2,0.543800798389971,0.647199201610029,0.2,0.295348372959383,0.395651627040617,-0.2,0.0438007983899709,1,0,0,0,0.977854386711043,0,-0.209286402783293,0,0.977854386711043,0,-0.209286402783293,0,1,0,0,0,1,0,0,0
0.192,0,1,0.192,0.2,1,0.192,-0.2,1,0.646016400909776,0.2,0.790550465016191,0.401449534983809,-0.2,0.545983599090224,0.646016400909776,0.2,0.290550465016191,0.401449534983809,-0.2,0.0459835990902244,1,0,0,0,0.97673763156222,0,-0.214437867668526,0,0.97673763156222,0,-0.214437867668526,0,1,0,0,0,1,0,0,0
0.193,0,1,0.193,0.2,1,0.193,-0.2,1,0.644783141662972,0.2,0.785775834908535,0.407224165091465,-0.2,0.548216858337028,0.644783141662972,0.2,0.285775834908535,0.407224165091465,-0.2,0.0482168583370285,1,0,0,0,0.975593738019557,0,-0.219583374454963,0,0.975593738019557,0,-0.219583374454963,0,1,0,0,0,1,0,0,0
0.194,0,1,0.194,0.2,1,0.194,-0.2,1,0.643499672069936,0.2,0.78102501328001,0.41297498671999,-0.2,0.550500327930064,0.643499672069936,0.2,0.28102501328001,0.41297498671999,-0.2,0.0505003279300636,1,0,0,0,0.974422737865828,0,-0.224722780176073,0,0.974422737865828,0,-0.224722780176073,0,1,0,0,0,1,0,0,0
0.195,0,1,0.195,0.2,1,0.195,-0.2,1,0.642166245911275,0.2,0.776298528128183,0.418701471871817,-0.2,0.552833754088725,0.642166245911275,0.2,0.276298528128183,0.418701471871817,-0.2,0.0528337540887254,1,0,0,0,0.97322466363696,0,-0.229855942034843,0,0.97322466363696,0,-0.229855942034843,0,1,0,0,0,1,0,0,0
0.196,0,1,0.196,0.2,1,0.196,-0.2,1,0.640783122519672,0.2,0.771596904745906,0.424403095254094,-0.2,0.555216877480328,0.640783122519672,0.2,0.271596904745906,0.424403095254094,-0.2,0.0552168774803281,1,0,0,0,0.971999548621125,0,-0.234982717407745,0,0.971999548621125,0,-0.234982717407745,0,1,0,0,0,1,0,0,0
0.197,0,1,0.197,0.2,1,0.197,-0.2,1,0.639350566751072,0.2,0.766920665662944,0.430079334337056,-0.2,0.557649433248928,0.639350566751072,0.2,0.266920665662944,0.430079334337056,-0.2,0.0576494332489277,1,0,0,0,0.970747426857817,0,-0.240102963848695,0,0.970747426857817,0,-0.240102963848695,0,1,0,0,0,1,0,0,0
0.198,0,1,0.198,0.2,1,0.198,-0.2,1,0.637868848955244,0.2,0.762270330587894,0.435729669412106,-0.2,0.560131151044756,0.637868848955244,0.2,0.262270330587894,0.435729669412106,-0.2,0.0601311510447564,1,0,0,0,0.969468333136902,0,-0.245216539093016,0,0.969468333136902,0,-0.245216539093016,0,1,0,0,0,1,0,0,0
0.199,0,1,0.199,0.2,1,0.199,-0.2,1,0.63633824494573,0.2,0.757646416350432,0.441353583649568,-0.2,0.56266175505427,0.63633824494573,0.2,0.257646416350432,0.441353583649568,-0.2,0.0626617550542696,1,0,0,0,0.968162302997659,0,-0.250323301061387,0,0.968162302997659,0,-0.250323301061387,0,1,0,0,0,1,0,0,0
0.2,0,1,0.2,0.2,1,0.2,-0.2,1,0.634759035969201,0.2,0.753049436843868,0.446950563156132,-0.2,0.565240964030798,0.634759035969201,0.2,0.253049436843868,0.446950563156132,-0.2,0.0652409640307985,1,0,0,0,0.966829372727785,0,-0.255423107863792,0,0.966829372727785,0,-0.255423107863792,0,1,0,0,0,1,0,0,0
0.201,0,1,0.201,0.2,1,0.201,-0.2,1,0.633131508674192,0.2,0.748479902968039,0.452520097031961,-0.2,0.567868491325808,0.633131508674192,0.2,0.248479902968039,0.452520097031961,-0.2,0.0678684913258083,1,0,0,0,0.965469579362391,0,-0.260515817803465,0,0.965469579362391,0,-0.260515817803465,0,1,0,0,0,1,0,0,0
0.202,0,1,0.202,0.2,1,0.202,-0.2,1,0.631455955079245,0.2,0.743938322572522,0.458061677427477,-0.2,0.570544044920755,0.631455955079245,0.2,0.243938322572522,0.458061677427477,-0.2,0.0705440449207551,1,0,0,0,0.964082960682972,0,-0.265601289380822,0,0.964082960682972,0,-0.265601289380822,0,1,0,0,0,1,0,0,0
0.203,0,1,0.203,0.2,1,0.203,-0.2,1,0.62973267254046,0.2,0.739425200400199,0.463574799599801,-0.2,0.57326732745954,0.62973267254046,0.2,0.239425200400199,0.463574799599801,-0.2,0.0732673274595401,1,0,0,0,0.962669555216358,0,-0.270679381297394,0,0.962669555216358,0,-0.270679381297394,0,1,0,0,0,1,0,0,0
0.204,0,1,0.204,0.2,1,0.204,-0.2,1,0.627961963718442,0.2,0.734941038031153,0.469058961968847,-0.2,0.576038036281558,0.627961963718442,0.2,0.234941038031153,0.469058961968847,-0.2,0.076038036281558,1,0,0,0,0.961229402233641,0,-0.275749952459757,0,0.961229402233641,0,-0.275749952459757,0,1,0,0,0,1,0,0,0
0.205,0,1,0.205,0.2,1,0.205,-0.2,1,0.626144136544666,0.2,0.730486333826933,0.474513666173068,-0.2,0.578855863455334,0.626144136544666,0.2,0.230486333826933,0.474513666173068,-0.2,0.078855863455334,1,0,0,0,0.959762541749086,0,-0.280812861983446,0,0.959762541749086,0,-0.280812861983446,0,1,0,0,0,1,0,0,0
0.206,0,1,0.206,0.2,1,0.206,-0.2,1,0.624279504187254,0.2,0.726061582875157,0.479938417124843,-0.2,0.581720495812746,0.624279504187254,0.2,0.226061582875157,0.479938417124843,-0.2,0.0817204958127458,1,0,0,0,0.95826901451902,0,-0.285867969196875,0,0.95826901451902,0,-0.285867969196875,0,1,0,0,0,1,0,0,0
0.207,0,1,0.207,0.2,1,0.207,-0.2,1,0.622368385016171,0.2,0.721667276934497,0.485332723065504,-0.2,0.584631614983829,0.622368385016171,0.2,0.221667276934497,0.485332723065504,-0.2,0.0846316149838294,1,0,0,0,0.956748862040698,0,-0.290915133645243,0,0.956748862040698,0,-0.290915133645243,0,1,0,0,0,1,0,0,0
0.208,0,1,0.208,0.2,1,0.208,-0.2,1,0.620411102567837,0.2,0.717303904380021,0.490696095619979,-0.2,0.587588897432162,0.620411102567837,0.2,0.217303904380021,0.490696095619979,-0.2,0.0875888974321624,1,0,0,0,0.955202126551149,0,-0.295954215094434,0,0.955202126551149,0,-0.295954215094434,0,1,0,0,0,1,0,0,0
0.209,0,1,0.209,0.2,1,0.209,-0.2,1,0.61840798550918,0.2,0.712971950148918,0.496028049851082,-0.2,0.59059201449082,0.61840798550918,0.2,0.212971950148918,0.496028049851082,-0.2,0.0905920144908203,1,0,0,0,0.953628851026006,0,-0.300985073534919,0,0.953628851026006,0,-0.300985073534919,0,1,0,0,0,1,0,0,0
0.21,0,1,0.21,0.2,1,0.21,-0.2,1,0.616359367601095,0.2,0.708671895686602,0.501328104313398,-0.2,0.593640632398905,0.616359367601095,0.2,0.208671895686602,0.501328104313398,-0.2,0.0936406323989047,1,0,0,0,0.952029079178307,0,-0.306007569185641,0,0.952029079178307,0,-0.306007569185641,0,1,0,0,0,1,0,0,0
0.211,0,1,0.211,0.2,1,0.211,-0.2,1,0.614265587661364,0.2,0.704404218893207,0.506595781106793,-0.2,0.596734412338636,0.614265587661364,0.2,0.204404218893207,0.506595781106793,-0.2,0.0967344123386364,1,0,0,0,0.950402855457286,0,-0.311021562497902,0,0.950402855457286,0,-0.311021562497902,0,1,0,0,0,1,0,0,0
0.212,0,1,0.212,0.2,1,0.212,-0.2,1,0.612126989526989,0.2,0.70016939407047,0.51183060592953,-0.2,0.599873010473011,0.612126989526989,0.2,0.20016939407047,0.51183060592953,-0.2,0.0998730104730114,1,0,0,0,0.948750225047135,0,-0.31602691415924,0,0.948750225047135,0,-0.31602691415924,0,1,0,0,0,1,0,0,0
0.213,0,1,0.213,0.2,1,0.213,-0.2,1,0.609943922015986,0.2,0.695967891869022,0.517032108130978,-0.2,0.603056077984014,0.609943922015986,0.2,0.195967891869022,0.517032108130978,-0.2,0.103056077984014,1,0,0,0,0.947071233865746,0,-0.321023485097296,0,0.947071233865746,0,-0.321023485097296,0,1,0,0,0,1,0,0,0
0.214,0,1,0.214,0.2,1,0.214,-0.2,1,0.607716738888616,0.2,0.691800179236079,0.522199820763921,-0.2,0.606283261111384,0.607716738888616,0.2,0.191800179236079,0.522199820763921,-0.2,0.106283261111384,1,0,0,0,0.945365928563441,0,-0.326011136483685,0,0.945365928563441,0,-0.326011136483685,0,1,0,0,0,1,0,0,0
0.215,0,1,0.215,0.2,1,0.215,-0.2,1,0.605445798808068,0.2,0.687666719363546,0.527333280636453,-0.2,0.609554201191932,0.605445798808068,0.2,0.187666719363546,0.527333280636453,-0.2,0.109554201191932,1,0,0,0,0.943634356521671,0,-0.330989729737845,0,0.943634356521671,0,-0.330989729737845,0,1,0,0,0,1,0,0,0
0.216,0,1,0.216,0.2,1,0.216,-0.2,1,0.603131465300597,0.2,0.683567971636542,0.532432028363458,-0.2,0.612868534699403,0.603131465300597,0.2,0.183567971636542,0.532432028363458,-0.2,0.112868534699403,1,0,0,0,0.941876565851703,0,-0.335959126530896,0,0.941876565851703,0,-0.335959126530896,0,1,0,0,0,1,0,0,0
0.217,0,1,0.217,0.2,1,0.217,-0.2,1,0.600774106715125,0.2,0.679504391582337,0.537495608417663,-0.2,0.616225893284875,0.600774106715125,0.2,0.179504391582337,0.537495608417663,-0.2,0.116225893284875,1,0,0,0,0.94009260539328,0,-0.340919188789477,0,0.94009260539328,0,-0.340919188789477,0,1,0,0,0,1,0,0,0
0.218,0,1,0.218,0.2,1,0.218,-0.2,1,0.598374096182301,0.2,0.675476430819736,0.542523569180264,-0.2,0.619625903817699,0.598374096182301,0.2,0.175476430819736,0.542523569180264,-0.2,0.119625903817699,1,0,0,0,0.938282524713266,0,-0.345869778699584,0,0.938282524713266,0,-0.345869778699584,0,1,0,0,0,1,0,0,0
0.219,0,1,0.219,0.2,1,0.219,-0.2,1,0.595931811573033,0.2,0.671484537008877,0.547515462991123,-0.2,0.623068188426967,0.595931811573033,0.2,0.171484537008877,0.547515462991123,-0.2,0.123068188426967,1,0,0,0,0.936446374104269,0,-0.350810758710401,0,0.936446374104269,0,-0.350810758710401,0,1,0,0,0,1,0,0,0
