gfr_acc_MP_act_1,gfr_acc_MP_act_2,gfr_acc_MP_act_3,gfr_acc_LA_act_1,gfr_acc_LA_act_2,gfr_acc_LA_act_3,gfr_acc_RA_act_1,gfr_acc_RA_act_2,gfr_acc_RA_act_3,bIsStatMP,bIsStatLA,bIsStatRA,qPelvisEst_1,qPelvisEst_2,qPelvisEst_3,qPelvisEst_4,qLankleEst_1,qLankleEst_2,qLankleEst_3,qLankleEst_4,qRankleEst_1,qRankleEst_2,qRankleEst_3,qRankleEst_4
-2.39391839684797e-14,0,0,-0.19994308784544,0,0.00632566361643987,-0.00632566361648817,0,0.199943087845616,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.199865291654512,0,0.00843312452387216,-0.00843312452379888,0,0.199865291654436,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.199765282803215,0,0.0105396481893738,-0.0105396481894255,0,0.199765282803039,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.199643072406132,0,0.0126450004980905,-0.0126450004980655,0,0.199643072406232,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.199498674045763,0,0.0147489474646379,-0.014748947464563,0,0.199498674045863,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.19933210377029,0,0.0168512552600864,-0.0168512552602113,0,0.19933210377039,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.199143380091916,0,0.0189516902384585,-0.0189516902385085,0,0.199143380091992,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.198932523985237,0,0.0210500189607358,-0.0210500189606608,0,0.198932523985113,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.198699558884207,0,0.0231460082222382,-0.0231460082222132,0,0.198699558884131,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.198444510680055,0,0.0252394250794014,-0.0252394250794514,0,0.198444510679979,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.198167407718387,0,0.0273300368735075,-0.0273300368735575,0,0.198167407718387,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.197868280796155,0,0.0294176112575651,-0.0294176112574153,0,0.197868280796355,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.197547163157776,0,0.0315019162222875,-0.0315019162222375,0,0.197547163157775,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.1972040904914,0,0.0335827201221718,-0.0335827201222717,0,0.1972040904913,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.196839100925729,0,0.0356597917006292,-0.0356597917006525,0,0.196839100925705,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.196452235024911,0,0.0377329001150641,-0.0377329001151873,0,0.196452235024887,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.04083408558607e-15,0,0,-0.196043535784461,0,0.0398018149646541,-0.0398018149645309,0,0.196043535784485,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.04083408558609e-15,0,0,-0.195613048626644,0,0.0418663063140286,-0.0418663063139053,0,0.195613048626568,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.49800180540661e-14,0,0,-0.195160821394781,0,0.0439261447189977,-0.0439261447191476,0,0.195160821394681,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.49800180540661e-14,0,0,-0.194686904348675,0,0.0459811012533342,-0.0459811012532859,0,0.194686904348774,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.194191350158791,0,0.0480309475326514,-0.0480309475326531,0,0.194191350158891,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.193674213899667,0,0.0500754557410068,-0.0500754557411283,0,0.193674213899644,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.193135553045242,0,0.0521143986556122,-0.052114398655484,0,0.193135553045219,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.192575427461447,0,0.0541475496714128,-0.0541475496713395,0,0.192575427461471,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.191993899399046,0,0.0561746828283479,-0.0561746828285744,0,0.19199389939917,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.191391033488343,0,0.058195572835207,-0.0581955728351571,0,0.191391033488443,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.190766896730967,0,0.0602099950929082,-0.0602099950927084,0,0.190766896730766,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.190121558491819,0,0.062217725722258,-0.062217725722358,0,0.19012155849162,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.189455090492531,0,0.0642185415885457,-0.0642185415885956,0,0.189455090492631,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.188767566803732,0,0.0662122203245649,-0.0662122203245399,0,0.188767566803907,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.188059063835433,0,0.0681985403561191,-0.068198540356194,0,0.18805906383541,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.187329660329079,0,0.0701772809273781,-0.0701772809272532,0,0.187329660329003,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.186579437349343,0,0.0721482221251276,-0.0721482221249028,0,0.186579437349367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.185808478274342,0,0.0741111449021672,-0.0741111449023671,0,0.185808478274342,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.185016868787381,0,0.0760658311030673,-0.0760658311034187,0,0.185016868787381,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.184204696866665,0,0.0780120634880202,-0.0780120634879219,0,0.184204696866664,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.183372052774962,0,0.0799496257559654,-0.0799496257556873,0,0.183372052774937,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.182519029051001,0,0.0818783025692208,-0.0818783025691925,0,0.182519029050977,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.181645720498584,0,0.0837978795785352,-0.0837978795786118,0,0.181645720498608,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.180752224175359,0,0.0857081434463245,-0.085708143446451,0,0.180752224175384,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.179838639382714,0,0.0876088818690949,-0.0876088818690949,0,0.179838639382714,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.17890506765489,0,0.089499883601896,-0.0894998836017461,0,0.178905067654889,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.177951612747463,0,0.0913809384824552,-0.0913809384823553,0,0.177951612747464,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.176978380625671,0,0.0932518374539008,-0.0932518374538508,0,0.176978380625671,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.175985479452354,0,0.0951123725877698,-0.0951123725878931,0,0.175985479452329,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.174973019577212,0,0.0969623371076402,-0.096962337107815,0,0.174973019576988,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.173941113523082,0,0.0988015254119735,-0.0988015254120501,0,0.173941113523106,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.172889875973476,0,0.100629733097016,-0.100629733096991,0,0.1728898759739,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.49800180540661e-14,0,0,-0.171819423761867,0,0.10244675697888,-0.102446756978781,0,0.171819423761767,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.49800180540661e-14,0,0,-0.17072987585607,0,0.104252395116789,-0.104252395116639,0,0.170729875855869,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.49800180540661e-14,0,0,-0.169621353345984,0,0.106046446835373,-0.106046446835373,0,0.169621353346285,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.49800180540661e-14,0,0,-0.168493979431462,0,0.107828712747127,-0.107828712747227,0,0.168493979431363,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.167347879406331,0,0.109598994774701,-0.109598994774726,0,0.167347879405907,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.166183180645892,0,0.111357096171564,-0.111357096171688,0,0.166183180645868,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.165000012592954,0,0.113102821545812,-0.113102821545789,0,0.165000012593277,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.163798506742545,0,0.114835976881164,-0.114835976880941,0,0.163798506742769,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.162578796627989,0,0.116556369557188,-0.116556369557186,0,0.162578796627889,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.161341017805351,0,0.118263808373021,-0.118263808373221,0,0.16134101780525,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.160085307839043,0,0.119958103567464,-0.119958103567464,0,0.160085307839043,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.158811806286376,0,0.121639066838942,-0.121639066838965,0,0.158811806286353,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.157520654682042,0,0.123306511368391,-0.123306511368415,0,0.157520654682017,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.156211996522613,0,0.124960251839356,-0.124960251839132,0,0.156211996522637,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.15488597724963,0,0.126600104458054,-0.126600104458131,0,0.154885977249655,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.15354274423416,0,0.128225886974565,-0.128225886974667,0,0.153542744234159,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.152182446760897,0,0.129837418702128,-0.129837418702028,0,0.152182446760897,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.150805236010954,0,0.131434520538011,-0.13143452053801,0,0.150805236010955,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.149411265044798,0,0.133017014983495,-0.133017014983295,0,0.149411265044797,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.148000688785738,0,0.134584726162761,-0.134584726162785,0,0.148000688785714,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.146573664002694,0,0.136137479843392,-0.136137479843716,0,0.14657366400267,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.145130349292871,0,0.137675103455343,-0.137675103455321,0,0.145130349292895,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.143670905063406,0,0.13919742611008,-0.139197426109957,0,0.14367090506343,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.142195493513809,0,0.140704278619243,-0.140704278619242,0,0.142195493513809,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.140704278619042,0,0.142195493513809,-0.142195493513809,0,0.140704278619043,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.139197426110173,0,0.143670905063243,-0.143670905063143,0,0.139197426110172,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.393918396848e-14,0,0,-0.13767510345547,0,0.145130349292897,-0.145130349292921,0,0.137675103455445,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.136137479843331,0,0.146573664002842,-0.146573664003066,0,0.136137479843208,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.134584726162735,0,0.148000688785712,-0.148000688785689,0,0.13458472616276,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.133017014983465,0,0.149411265044712,-0.149411265044589,0,0.133017014983589,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.13143452053811,0,0.150805236010955,-0.150805236010954,0,0.131434520538011,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.49800180540661e-14,0,0,-0.129837418702028,0,0.152182446760897,-0.152182446760896,0,0.129837418702128,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.49800180540661e-14,0,0,-0.128225886974466,0,0.153542744234159,-0.153542744234159,0,0.128225886974565,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.49800180540661e-14,0,0,-0.126600104458253,0,0.154885977249576,-0.154885977249577,0,0.126600104458153,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.04083408558609e-15,0,0,-0.124960251839281,0,0.156211996522639,-0.156211996522763,0,0.124960251839358,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.39391839684797e-14,0,0,-0.123306511368216,0,0.157520654682273,-0.157520654682296,0,0.123306511368192,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.39391839684797e-14,0,0,-0.121639066839017,0,0.158811806286351,-0.158811806286127,0,0.12163906683894,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2.393918396848e-14,0,0,-0.119958103567541,0,0.160085307838766,-0.160085307838843,0,0.119958103567564,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.118263808373121,0,0.16134101780525,-0.161341017805451,0,0.118263808373021,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.116556369557186,0,0.162578796628089,-0.162578796627889,0,0.116556369557088,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.114835976880968,0,0.163798506742797,-0.163798506742597,0,0.114835976881169,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.11310282154592,0,0.165000012593009,-0.16500001259301,0,0.113102821546219,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.111357096171761,0,0.166183180645642,-0.166183180645742,0,0.111357096171661,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.109598994774696,0,0.167347879406078,-0.167347879406377,0,0.109598994774296,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.107828712747128,0,0.168493979431662,-0.168493979431662,0,0.107828712747027,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.80865347540773e-14,0,0,-0.106046446835006,0,0.169621353346416,-0.169621353346165,0,0.106046446835258,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.8086534754076e-14,0,0,-0.104252395116417,0,0.170729875855894,-0.170729875856043,0,0.10425239511657,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.8086534754076e-14,0,0,-0.102446756979146,0,0.171819423761631,-0.171819423761782,0,0.102446756979093,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.80865347540773e-14,0,0,-0.100629733097394,0,0.172889875973708,-0.17288987597346,0,0.100629733097342,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0988015254120856,0,0.173941113523047,-0.173941113522948,0,0.0988015254120864,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0969623371076315,0,0.174973019577053,-0.174973019577153,0,0.0969623371075316,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0951123725877582,0,0.175985479452391,-0.17598547945229,0,0.0951123725876583,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0932518374537509,0,0.176978380625671,-0.176978380625671,0,0.0932518374539008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0913809384823061,0,0.177951612747464,-0.177951612747564,0,0.0913809384824552,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0894998836018968,0,0.178905067654889,-0.17890506765489,0,0.089499883601896,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0876088818690949,0,0.179838639382714,-0.179838639382714,0,0.0876088818690949,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0857081434465393,0,0.18075222417533,-0.18075222417533,0,0.0857081434464394,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.083797879578901,0,0.181645720498558,-0.181645720498559,0,0.0837978795788511,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0818783025690054,0,0.182519029051033,-0.182519029051033,0,0.081878302569107,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0799496257554499,0,0.18337205277499,-0.18337205277499,0,0.0799496257554508,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.80865347540773e-14,0,0,-0.0780120634877854,0,0.184204696866761,-0.184204696866809,0,0.0780120634876855,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.8086534754076e-14,0,0,-0.0760658311031786,0,0.18501686878747,-0.185016868787617,0,0.0760658311030303,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.8086534754076e-14,0,0,-0.0741111449026007,0,0.185808478274141,-0.185808478274193,0,0.0741111449025999,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.80865347540773e-14,0,0,-0.0721482221253325,0,0.186579437349229,-0.186579437348981,0,0.0721482221255806,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0701772809272974,0,0.187329660329162,-0.187329660328962,0,0.0701772809273973,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0681985403560025,0,0.188059063835456,-0.188059063835557,0,0.0681985403558019,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0662122203243975,0,0.188767566803851,-0.18876756680395,0,0.0662122203243467,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0642185415885457,0,0.189455090492631,-0.189455090492631,0,0.0642185415886456,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0622177257225578,0,0.19012155849162,-0.19012155849162,0,0.0622177257224579,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0602099950928083,0,0.190766896730766,-0.190766896730767,0,0.0602099950929082,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0581955728349073,0,0.191391033488443,-0.191391033488443,0,0.0581955728351071,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0561746828285694,0,0.191993899399136,-0.191993899399135,0,0.0561746828284695,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0541475496715351,0,0.19257542746144,-0.19257542746144,0,0.0541475496714368,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0521143986555405,0,0.193135553045255,-0.193135553045355,0,0.0521143986554914,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0500754557410842,0,0.193674213899677,-0.193674213899677,0,0.0500754557410834,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.80865347540773e-14,0,0,-0.0480309475323533,0,0.194191350158949,-0.194191350158797,0,0.048030947532405,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.8086534754076e-14,0,0,-0.045981101253084,0,0.194686904348825,-0.194686904348873,0,0.0459811012529865,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.8086534754076e-14,0,0,-0.0439261447192947,0,0.195160821394618,-0.19516082139467,0,0.043926144719243,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-1.87350135405496e-15,0,0,-0.0418663063142526,0,0.195613048626487,-0.195613048626539,0,0.0418663063143999,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.99600361081322e-14,0,0,-0.0398018149648795,0,0.196043535784464,-0.196043535784464,0,0.0398018149648795,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.99600361081322e-14,0,0,-0.0377329001150396,0,0.196452235024914,-0.196452235024714,0,0.0377329001149397,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.99600361081322e-14,0,0,-0.0356597917002545,0,0.196839100925729,-0.196839100925729,0,0.0356597917003044,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0335827201221718,0,0.1972040904913,-0.1972040904915,0,0.0335827201221718,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0315019162224873,0,0.197547163157775,-0.197547163157776,0,0.0315019162224873,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0294176112575152,0,0.197868280796355,-0.197868280796156,0,0.0294176112575651,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0273300368733077,0,0.198167407718387,-0.198167407718387,0,0.0273300368733077,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0252394250794764,0,0.198444510679964,-0.198444510680064,0,0.0252394250795263,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0231460082224633,0,0.19869955888412,-0.19869955888422,0,0.0231460082224633,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0210500189605612,0,0.198932523985131,-0.198932523985231,0,0.0210500189605113,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0189516902384335,0,0.199143380092005,-0.199143380091906,0,0.0189516902384335,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.80865347540773e-14,0,0,-0.0168512552600831,0,0.199332103770409,-0.199332103770357,0,0.0168512552600348,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-4.8086534754076e-14,0,0,-0.0147489474642345,0,0.199498674045874,-0.199498674045822,0,0.0147489474641862,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.8086534754076e-14,0,0,-0.0126450004982434,0,0.199643072406208,-0.19964307240606,0,0.0126450004982417,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4.80865347540773e-14,0,0,-0.0105396481897535,0,0.199765282803018,-0.19976528280317,0,0.0105396481898518,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.00843312452394887,0,0.199865291654434,-0.199865291654534,0,0.00843312452399883,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.00632566361651323,0,0.199943087845624,-0.199943087845424,0,0.00632566361641331,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.00421749968613773,0,0.199998662729818,-0.199998662729818,0,0.00421749968618769,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.0021088670306535,0,0.150019838980043,-0.150019838980143,0,0.00210886703080338,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,-0.00105446281296607,0,0.100018784041379,-0.100018784041378,0,0.00105446281306599,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
